name,x,y,z,AAL_Label,Broad_ROI
RN1,7.3643,37.7046,37.3281540983017,Frontal_Sup_Medial_R,PFC
RN2,12.9752,36.288,38.2550132074482,Frontal_Sup_Medial_R,PFC
RN3,19.6936,33.6592,38.1750358590142,Frontal_Sup_R,PFC
RN4,22.6483,31.2028,38.3225843019516,Frontal_Sup_R,PFC
RN5,27.1742,29.0541,38.2326732554465,Frontal_Mid_R,PFC
RN6,31.9195,30.3206,39.4188353117722,Frontal_Mid_R,PFC
RN7,35.3409,30.4621,40.28624721745,Frontal_Mid_R,PFC
RN8,40.6016,30.5954,41.1934691487521,Frontal_Mid_R,PFC
RN9,45.0012,29.6472,41.8640795618006,Frontal_Mid_R,PFC
RQ1,5.36251,40.9086,-1.24347897664362,Cingulum_Ant_R,Other
RQ2,10.0496,41.0392,2.95086247884187,Cingulum_Ant_R,Other
RQ7,39.1176,35.5326,8.41148835314614,Frontal_Inf_Tri_R,IFG
RQ8,45.9538,33.2362,10.4214965778655,Frontal_Inf_Tri_R,IFG
RQ9,52.7386,33.1014,9.91974731839887,Frontal_Inf_Tri_R,IFG
RQ10,59.8088,32.1146,9.66276673542962,Frontal_Inf_Tri_R,IFG
RO1,13.2527,38.4796,-21.7246432098291,Frontal_Sup_Orb_R,PFC
RO2,18.8063,38.9196,-22.5811115088616,Frontal_Sup_Orb_R,PFC
RO3,23.9359,39.0126,-20.6648551274255,Frontal_Mid_Orb_R,PFC
RO4,28.7365,38.015,-18.9153881761178,Frontal_Mid_Orb_R,PFC
RO5,33.2464,37.3794,-16.0094696598941,Frontal_Mid_Orb_R,PFC
RO6,38.6442,35.6382,-13.7013390453562,Frontal_Mid_Orb_R,PFC
RO7,44.8542,36.6196,-9.71058327652471,Frontal_Inf_Orb_R,IFG
RO8,50.9427,35.243,-8.65539337062082,Frontal_Inf_Orb_R,IFG
RO9,57.1573,33.3316,-8.47704366717894,Frontal_Inf_Orb_R,IFG
LB1,-32.8003,-15.8424,-22.3174214166391,Hippocampus_L,MTL
LB2,-38.0693,-16.3838,-22.069485745099,Fusiform_L,Occipital
LB3,-41.9416,-16.7181,-21.223698034151,Temporal_Inf_L,Temporal
LB6,-58.7586,-16.3844,-21.8383289344083,Temporal_Mid_L,Temporal
LB7,-65.4036,-16.7775,-21.2487989971872,Temporal_Mid_L,Temporal
LB8,-69.7927,-16.096,-19.3417211522052,Outside_AAL,Other
LP1,-4.18175,50.725,30.8043204217608,Frontal_Sup_Medial_L,PFC
LP2,-7.55208,51.3987,30.3030175282972,Frontal_Sup_Medial_L,PFC
LP3,-12.7493,51.5548,30.3802598674538,Frontal_Sup_L,PFC
LP4,-17.4568,52.9039,29.0653095856937,Frontal_Sup_L,PFC
LP5,-20.568,52.6818,27.2111368601162,Frontal_Sup_L,PFC
LP6,-24.2594,51.8668,26.2564502567983,Frontal_Mid_L,PFC
LP7,-26.6723,53.1995,25.9006238428411,Frontal_Mid_L,PFC
LP8,-29.8413,53.9344,25.4835140593175,Frontal_Mid_L,PFC
LO1,-15.562,49.2976,-17.9726750008388,Frontal_Sup_Orb_L,PFC
LO2,-12.5314,50.5385,-11.2532998918206,Outside_AAL,Other
LO3,-12.7154,49.5664,-3.97982369024248,Frontal_Med_Orb_L,PFC
LO4,-12.4043,46.0367,3.46152708734894,Frontal_Sup_Medial_L,PFC
LO5,-14.1935,44.305,10.5087897251221,Cingulum_Ant_L,Other
LO6,-13.5461,43.572,19.4716380524463,Outside_AAL,Other
LO7,-15.3927,42.6311,27.8319308820614,Frontal_Sup_L,PFC
LO8,-16.4895,41.7522,36.9969583298944,Frontal_Sup_L,PFC
LN1,-3.39701,34.9417,40.6229682997387,Frontal_Sup_Medial_L,PFC
LN2,-7.08005,34.6436,39.5556521521293,Frontal_Sup_Medial_L,PFC
LN3,-10.7839,35.2107,39.3644344536976,Frontal_Sup_Medial_L,PFC
LN4,-16.2994,35.6465,39.9935142170562,Frontal_Sup_L,PFC
LN5,-18.67,36.2135,39.6385860191451,Frontal_Sup_L,PFC
LN6,-21.6167,36.2072,40.4969490172285,Frontal_Sup_L,PFC
LN7,-25.4143,36.2388,40.1263435596451,Frontal_Mid_L,PFC
LN8,-28.7135,35.7822,40.9052331503806,Frontal_Mid_L,PFC
LN9,-30.4729,35.7824,41.51611367295,Frontal_Mid_L,PFC
LN10,-34.8573,35.1806,43.3515182629606,Frontal_Mid_L,PFC
LZ1,-5.87889,40.1586,5.17419331003923,Cingulum_Ant_L,Other
LZ2,-12.8362,38.7161,2.42921969054453,Outside_AAL,Other
LZ3,-20.2592,39.7539,0.187859028750264,Outside_AAL,Other
LZ4,-33.1583,39.3142,-1.54570826784936,Frontal_Inf_Tri_L,IFG
LZ5,-38.7779,41.7387,-3.29130827554193,Frontal_Inf_Orb_L,IFG
LQ1,-29.626,23.9163,0.187287879578441,Insula_L,Other
LQ2,-33.1651,24.4454,0.989356261883581,Insula_L,Other
LQ3,-38.6345,24.8714,3.86852920927504,Frontal_Inf_Tri_L,IFG
LQ4,-41.8137,26.2652,6.20987205832306,Frontal_Inf_Tri_L,IFG
LQ5,-44.915,27.4635,7.30304010423436,Frontal_Inf_Tri_L,IFG
LQ6,-47.4308,28.5208,9.26783598450795,Frontal_Inf_Tri_L,IFG
LQ7,-49.5327,29.2102,11.1657284149052,Frontal_Inf_Tri_L,IFG
LQ8,-51.7387,29.0711,12.1040075647414,Frontal_Inf_Tri_L,IFG
LQ9,-54.3428,29.0216,13.9172512463338,Frontal_Inf_Tri_L,IFG
LQ10,-55.2626,29.487,14.8554446907771,Frontal_Inf_Tri_L,IFG
