name,x,y,z,AAL_Label,Broad_ROI
RFG1,35.4272,4.42114,61.8819149412408,Frontal_Mid_R,PFC
RFG2,27.0324,16.1971,63.3231296789888,Frontal_Sup_R,PFC
RFG3,24.1445,23.4819,55.0921497638312,Frontal_Sup_R,PFC
RFG4,23.0741,28.6604,42.683687097,Frontal_Mid_R,PFC
RFG5,20.1685,38.6133,38.9675021511956,Frontal_Sup_R,PFC
RFG6,16.9401,44.6744,38.5243785127138,Frontal_Sup_R,PFC
RFG7,18.3155,54.09,37.0994584299963,Frontal_Sup_R,PFC
RFG8,15.8249,64.7766,24.7173414035502,Frontal_Sup_R,PFC
RFG9,46.6506,1.22067,57.3381494823254,Frontal_Mid_R,PFC
RFG10,43.1319,13.1437,53.4142164871392,Frontal_Mid_R,PFC
RFG11,40.3434,25.5005,49.2866202215258,Frontal_Mid_R,PFC
RFG12,37.8177,33.0877,45.1921672114623,Frontal_Mid_R,PFC
RFG13,32.0768,39.7439,36.794821887838,Frontal_Mid_R,PFC
RFG14,28.1872,50.3693,34.1991111712648,Frontal_Mid_R,PFC
RFG15,29.8004,58.163,23.8211228605194,Frontal_Mid_R,PFC
RFG16,25.835,67.1701,13.7474041704508,Outside_AAL,Other
RFG17,54.4026,-1.09161,47.6564029903508,Precentral_R,Other
RFG18,53.7632,10.5044,44.5355485894773,Precentral_R,Other
RFG19,54.9211,19.0966,38.9373968692081,Frontal_Inf_Oper_R,IFG
RFG20,48.7746,31.1271,36.6013030806754,Frontal_Mid_R,PFC
RFG21,45.9859,41.5257,29.5834282565837,Frontal_Mid_R,PFC
RFG22,40.8374,51.2306,23.3498900438995,Frontal_Mid_R,PFC
RFG23,37.9,59.0382,11.7765076092487,Frontal_Mid_R,PFC
RFG24,31.1791,65.0841,3.72174492265604,Frontal_Sup_R,PFC
RFG25,60.1563,-7.76095,42.5354433076802,Precentral_R,Other
RFG26,60.7581,2.29399,35.6396952869925,Precentral_R,Other
RFG27,58.9896,12.2536,33.0116114553303,Precentral_R,Other
RFG28,54.1787,25.9169,30.4987461488135,Frontal_Inf_Tri_R,IFG
RFG29,53.9575,34.8362,21.0641075138962,Frontal_Mid_R,PFC
RFG30,48.1774,47.8263,13.3034722390615,Frontal_Mid_R,PFC
RFG31,47.6869,54.1475,1.55705345807173,Frontal_Mid_R,PFC
RFG32,38.7426,60.8052,-7.91811420473493,Frontal_Mid_Orb_R,PFC
ROFG1,9.04227,31.6448,-28.7600723769901,Outside_AAL,Other
ROFG2,18.9725,29.8125,-28.2700729074994,Outside_AAL,Other
ROFG3,30.1741,26.897,-26.9274864018435,Frontal_Inf_Orb_R,IFG
ROFG4,42.2387,25.351,-23.8582689850216,Temporal_Pole_Sup_R,Temporal
