name,x,y,z,AAL_Label,Broad_ROI
G1,-49.4623,21.1879,-39.5809759090378,Outside_AAL,Other
G2,-55.9302,15.1057,-32.5836608696147,Outside_AAL,Other
G3,-61.6262,4.77598,-28.2236649909419,Outside_AAL,Other
G4,-69.1247,-6.94036,-20.8920675919467,Outside_AAL,Other
G5,-71.6264,-17.6638,-17.1183783152011,Outside_AAL,Other
G6,-70.6365,-26.1756,-10.095692400364,Temporal_Mid_L,Temporal
G7,-70.5335,-35.1723,-3.287170781155,Temporal_Mid_L,Temporal
G8,-70.5671,-43.1966,1.44160291548798,Outside_AAL,Other
G9,-46.9677,21.6837,-24.0547993157737,Temporal_Pole_Sup_L,Temporal
G10,-58.4035,17.5474,-15.6090427577793,Outside_AAL,Other
G11,-62.8406,6.23051,-13.8229856560448,Outside_AAL,Other
G12,-66.5887,-0.593458,-4.63723919420497,Outside_AAL,Other
G13,-70.0431,-11.4492,-4.13653054171238,Outside_AAL,Other
G14,-71.1092,-21.9145,3.34197750079724,Outside_AAL,Other
G15,-71.4857,-30.7296,5.43204792223309,Outside_AAL,Other
G16,-68.5361,-39.7435,8.39336182217069,Temporal_Mid_L,Temporal
G18,-54.2807,16.6644,-9.44274892714001,Temporal_Pole_Sup_L,Temporal
G19,-61.3499,14.4223,-3.08088260565922,Outside_AAL,Other
G20,-66.006,6.75377,2.82126663130529,Outside_AAL,Other
G21,-67.5771,-2.03168,6.67224349871823,Outside_AAL,Other
G22,-69.7432,-14.0171,8.93960706652063,Outside_AAL,Other
G23,-69.0323,-21.9616,13.0382226672445,Outside_AAL,Other
G24,-68.3052,-29.5504,21.2424234057851,Outside_AAL,Other
G26,-55.0672,19.9479,-2.11395615205891,Outside_AAL,Other
G27,-60.2851,18.3005,1.10109939141417,Outside_AAL,Other
G28,-66.3537,9.64442,7.96782806261167,Outside_AAL,Other
G29,-65.9971,1.13802,17.6023932784503,Outside_AAL,Other
G30,-69.7531,-10.5191,19.8586702209788,Outside_AAL,Other
G31,-66.4887,-16.9801,27.8962188420028,Postcentral_L,Other
G32,-62.0985,-28.4108,35.0910280514812,SupraMarginal_L,Other
TT1,-17.7576,-21.0841,-20.5690154679843,ParaHippocampal_L,MTL
TT2,-15.0933,-13.929,-24.2371329822642,ParaHippocampal_L,MTL
TT3,-16.5553,-5.13288,-34.519239580368,Outside_AAL,Other
TT4,-18.4328,6.2181,-34.6214080815529,Temporal_Pole_Sup_L,Temporal
TT5,-21.0091,13.9116,-41.3080119014112,Temporal_Pole_Mid_L,Temporal
TT6,-26.5493,22.4024,-44.9658572402113,Outside_AAL,Other
LAST1,-18.5569,-2.48408,-40.0198177581931,Outside_AAL,Other
LAST2,-26.069,-5.02082,-44.5535215344505,Fusiform_L,Occipital
LAST3,-37.669,-7.40685,-45.082663847774,Outside_AAL,Other
LAST4,-49.5215,-6.2961,-46.1055523037239,Outside_AAL,Other
LMST1,-25.4495,-10.0584,-39.3605391154026,Fusiform_L,Occipital
LMST2,-37.4396,-8.80294,-43.8961220455897,Temporal_Inf_L,Temporal
LMST3,-47.3972,-12.6074,-41.0675897663535,Outside_AAL,Other
LMST4,-58.9905,-14.6436,-35.5143777598498,Outside_AAL,Other
LPST1,-8.98206,-44.0091,-4.96670611166561,Cerebelum_4_5_L,Other
LPST2,-18.3009,-43.5219,-11.0458840758827,Fusiform_L,Occipital
LPST3,-26.0528,-37.8666,-15.7963301492146,Fusiform_L,Occipital
LPST4,-32.5744,-35.8586,-23.3200753527767,Fusiform_L,Occipital
PPST1,-25.1493,-55.7923,-15.0270555273147,Fusiform_L,Occipital
PPST2,-35.2428,-54.8462,-19.3446217318353,Fusiform_L,Occipital
PPST3,-43.264,-49.4159,-23.7369038330229,Fusiform_L,Occipital
PPST4,-51.9338,-46.9326,-27.8790904240063,Temporal_Inf_L,Temporal
P1,-14.9587,12.1718,70.4583085776545,Frontal_Sup_L,PFC
P2,-22.7506,9.56531,69.4659245149307,Frontal_Sup_L,PFC
P3,-31.2746,5.53993,65.5338633680123,Outside_AAL,Other
P4,-40.9307,1.21292,61.9813724281376,Precentral_L,Other
P5,-50.4178,4.05594,52.6510550504892,Outside_AAL,Other
P6,-58.9296,-3.15616,45.2486981622039,Outside_AAL,Other
