name,x,y,z,AAL_Label,Broad_ROI
17LD1,-27.0261,17.2745,-37.5849138560793,Temporal_Pole_Mid_L,Temporal
17LD2,-30.934,12.8789,-35.0504831499801,Temporal_Pole_Mid_L,Temporal
17LD3,-33.0142,5.52001,-31.4056693965725,Outside_AAL,Other
17LD4,-38.4157,-1.9428,-31.4248197398794,Temporal_Inf_L,Temporal
17LD5,-42.0708,-9.96669,-30.8520284951735,Temporal_Inf_L,Temporal
17LD6,-44.0497,-16.3033,-26.8773545712418,Temporal_Inf_L,Temporal
17LD7,-46.8048,-22.0512,-23.777173345662,Temporal_Inf_L,Temporal
17LD8,-49.7321,-28.8853,-21.9015116799679,Temporal_Inf_L,Temporal
17LD9,-52.0349,-35.8038,-20.0807715448648,Temporal_Inf_L,Temporal
17LD10,-52.209,-45.003,-16.5755649750814,Temporal_Inf_L,Temporal
19LD1,-48.5452,22.4461,-32.2471048450938,Outside_AAL,Other
19LD2,-48.9159,16.9287,-27.5314128345793,Temporal_Pole_Mid_L,Temporal
19LD3,-49.7397,9.42504,-21.7273734155499,Temporal_Pole_Sup_L,Temporal
19LD4,-50.0449,0.155167,-19.6324637311897,Temporal_Mid_L,Temporal
19LD5,-50.2741,-11.1791,-19.8699916072727,Temporal_Mid_L,Temporal
19LD6,-52.0395,-17.3246,-16.926315460904,Temporal_Mid_L,Temporal
19LD7,-52.2417,-22.7408,-13.7090062707329,Temporal_Mid_L,Temporal
19LD8,-51.7381,-30.7249,-12.5512672059882,Temporal_Mid_L,Temporal
19LD9,-49.6584,-39.4178,-8.02093976195763,Outside_AAL,Other
19LD10,-51.4375,-44.7579,-3.13469065672181,Temporal_Mid_L,Temporal
1LD1,-18.1421,1.46874,-20.4314895917498,Amygdala_L,MTL
1LD2,-23.1815,1.42926,-20.2497759594054,Amygdala_L,MTL
1LD3,-27.1137,0.613785,-20.2786789493036,Amygdala_L,MTL
1LD4,-32.503,0.711923,-20.4316918623901,Outside_AAL,Other
1LD5,-38.0879,1.25981,-20.1322154501512,Outside_AAL,Other
1LD6,-42.9174,1.43021,-19.7912236812191,Temporal_Pole_Sup_L,Temporal
1LD7,-47.4274,2.5109,-19.4452805794766,Temporal_Mid_L,Temporal
1LD8,-52.6563,4.95224,-17.8196371550088,Temporal_Mid_L,Temporal
1LD9,-59.4797,4.15326,-19.0483792253224,Temporal_Mid_L,Temporal
1LD10,-65.3494,2.68072,-21.380779861418,Outside_AAL,Other
3LD1,-22.7847,-5.81306,-17.2752189625464,Amygdala_L,MTL
3LD2,-27.913,-5.88707,-17.2885109909398,Amygdala_L,MTL
3LD3,-33.7874,-6.74663,-18.5654010115705,Outside_AAL,Other
3LD4,-40.616,-7.7297,-19.1369067390055,Outside_AAL,Other
3LD5,-44.2776,-9.08927,-19.6359460743394,Outside_AAL,Other
3LD6,-48.672,-9.97204,-19.5258115104283,Temporal_Mid_L,Temporal
3LD7,-56.1794,-9.54228,-19.2480307835004,Temporal_Mid_L,Temporal
3LD8,-63.0189,-10.217,-19.6571915141653,Temporal_Mid_L,Temporal
3LD9,-68.2337,-10.1517,-18.4907407729974,Outside_AAL,Other
3LD10,-71.4748,-8.55125,-18.6732454611915,Outside_AAL,Other
5LD1,-23.8762,-15.0217,-17.4614539268206,Hippocampus_L,MTL
5LD2,-28.4648,-15.6158,-17.47244860774,Hippocampus_L,MTL
5LD3,-33.7998,-15.9641,-18.2196089853525,Hippocampus_L,MTL
5LD4,-40.058,-17.6087,-18.2117210791616,Outside_AAL,Other
5LD5,-44.704,-18.7295,-17.7141279768026,Outside_AAL,Other
5LD6,-49.655,-19.0407,-17.0408850349008,Temporal_Mid_L,Temporal
5LD7,-54.8265,-18.9611,-15.907951905754,Temporal_Mid_L,Temporal
5LD8,-61.4964,-19.4464,-14.5685973474786,Temporal_Mid_L,Temporal
5LD9,-67.548,-19.2205,-13.5360316513157,Temporal_Mid_L,Temporal
5LD10,-72.5147,-19.9412,-12.6745689541503,Outside_AAL,Other
7LD1,-26.1743,-21.08,-11.9483904239219,Hippocampus_L,MTL
7LD2,-30.2836,-22.5599,-10.9780897083203,Hippocampus_L,MTL
7LD3,-33.8149,-23.2106,-10.7913998033663,Hippocampus_L,MTL
7LD4,-38.9472,-25.903,-11.6292837062877,Hippocampus_L,MTL
7LD5,-42.3368,-27.8098,-11.965574480459,Outside_AAL,Other
7LD6,-46.9845,-28.2614,-12.78448458999,Outside_AAL,Other
7LD7,-50.976,-28.7147,-14.141659371638,Temporal_Mid_L,Temporal
7LD8,-55.2859,-30.206,-16.7596535899168,Temporal_Mid_L,Temporal
7LD9,-61.2609,-29.0167,-15.7267440358201,Temporal_Mid_L,Temporal
7LD10,-65.7634,-32.0656,-14.2560491515793,Temporal_Mid_L,Temporal
15LD1,-46.3808,-26.6315,-26.5291275707991,Temporal_Inf_L,Temporal
15LD2,-49.7246,-23.0347,-23.8498438037001,Temporal_Inf_L,Temporal
15LD3,-53.5805,-19.26,-21.3562650443817,Temporal_Mid_L,Temporal
15LD4,-59.5137,-16.6341,-19.3503000978048,Temporal_Mid_L,Temporal
15LD5,-62.8074,-13.6685,-17.0933595278963,Temporal_Mid_L,Temporal
15LD6,-66.879,-9.50526,-15.3554203333382,Temporal_Mid_L,Temporal
15LD7,-68.7076,-5.87081,-13.5001082310977,Outside_AAL,Other
15LD8,-71.5761,-2.79624,-9.06849493409379,Outside_AAL,Other
9LD1,-44.9619,-34.4359,-26.6754160221298,Temporal_Inf_L,Temporal
9LD2,-48.414,-36.8676,-25.6686812539403,Temporal_Inf_L,Temporal
9LD3,-52.5872,-38.9091,-27.138587990721,Temporal_Inf_L,Temporal
9LD4,-55.1213,-39.8557,-25.8142238934804,Temporal_Inf_L,Temporal
9LD5,-60.0525,-40.8685,-24.3502665915249,Temporal_Inf_L,Temporal
9LD6,-68.2867,-43.0872,-20.1470470815459,Temporal_Inf_L,Temporal
11LD1,-34.7835,-30.6575,-20.7606709378872,Fusiform_L,Occipital
11LD2,-38.6402,-31.2689,-20.1404512287521,Fusiform_L,Occipital
11LD3,-44.4899,-32.0443,-19.4296359195894,Temporal_Inf_L,Temporal
11LD4,-49.4238,-31.3369,-17.8355823695847,Temporal_Inf_L,Temporal
11LD5,-55.3081,-30.2385,-16.1216083753511,Temporal_Mid_L,Temporal
11LD6,-61.3579,-27.6082,-14.7507981791702,Temporal_Mid_L,Temporal
13LD1,-40.2192,-46.0383,-22.2573301917821,Fusiform_L,Occipital
13LD2,-42.9221,-50.1089,-20.8676436602182,Fusiform_L,Occipital
13LD3,-45.014,-52.9582,-18.3510962665361,Temporal_Inf_L,Temporal
13LD4,-50.3394,-55.5828,-16.0092655696047,Temporal_Inf_L,Temporal
13LD5,-59.4791,-52.7199,-12.8620379156317,Temporal_Inf_L,Temporal
13LD6,-65.2147,-51.8679,-10.6370328069919,Temporal_Mid_L,Temporal
13LD7,-69.7685,-51.9796,-7.90696447526679,Outside_AAL,Other
13LD8,-72.7334,-53.5864,-6.37753687562929,Outside_AAL,Other
25LD1,-7.8447,47.3938,-7.16669492659781,Frontal_Med_Orb_L,PFC
25LD2,-13.5414,42.5553,-1.43304301625882,Outside_AAL,Other
25LD3,-18.879,40.8212,1.9664754178223,Outside_AAL,Other
25LD4,-21.8661,41.4422,8.15200383783962,Outside_AAL,Other
