name,x,y,z,AAL_Label,Broad_ROI
LX1,-5.81762,-47.4045,22.6373862119276,Cingulum_Post_L,Other
LX2,-11.6746,-46.5259,23.0102624267767,Outside_AAL,Other
LX7,-43.5261,-52.4415,34.9880897742585,Angular_L,Other
LX8,-49.975,-51.1161,36.5691673590937,Parietal_Inf_L,Other
LX9,-57.1124,-51.3845,38.317785293764,Parietal_Inf_L,Other
LX10,-64.0812,-52.3256,38.8663023575387,Outside_AAL,Other
LP1,-3.13827,-58.697,47.4683982596381,Precuneus_L,Other
LP2,-7.64581,-59.3417,50.2621522469762,Precuneus_L,Other
LP3,-13.4864,-58.0493,52.9181021115541,Precuneus_L,Other
LP4,-17.6151,-56.8922,56.062477092025,Parietal_Sup_L,Other
LP5,-21.3266,-57.4668,58.0455239528163,Parietal_Sup_L,Other
LP6,-24.6627,-56.7661,60.2166905754613,Parietal_Sup_L,Other
LP7,-30.2952,-56.4981,61.881272321436,Parietal_Sup_L,Other
LP8,-35.8312,-55.5736,64.6307440617,Parietal_Sup_L,Other
LP9,-43.0397,-54.7786,65.1304349186286,Outside_AAL,Other
LB1,-21.6364,-16.057,-22.4442294624043,Hippocampus_L,MTL
LB2,-26.2592,-15.1656,-23.3515861617414,ParaHippocampal_L,MTL
LB3,-31.7906,-15.2372,-25.0472033800855,Fusiform_L,Occipital
LB4,-39.6721,-15.5391,-28.0495207836805,Temporal_Inf_L,Temporal
LB5,-43.8856,-15.2944,-28.465399728842,Temporal_Inf_L,Temporal
LB6,-46.0898,-14.6602,-29.0206898859348,Temporal_Inf_L,Temporal
LB7,-50.0146,-14.0004,-30.2514263956821,Temporal_Inf_L,Temporal
LB8,-56.4673,-11.4936,-30.3593591271882,Temporal_Inf_L,Temporal
LB9,-62.4113,-10.5714,-28.509562025222,Temporal_Inf_L,Temporal
LI1,-21.4628,11.2688,-46.7509020341246,Outside_AAL,Other
LI2,-25.2254,8.85653,-46.6323257487158,Outside_AAL,Other
LI3,-28.8583,7.58363,-44.767130276002,Fusiform_L,Occipital
LI4,-33.9811,7.40992,-42.5928507259323,Temporal_Inf_L,Temporal
