name,x,y,z,AAL_Label,Broad_ROI
RU1,7.33649,-9.49105,32.9956103916758,Cingulum_Mid_R,Other
RU2,8.80773,-8.20733,33.2325375978492,Cingulum_Mid_R,Other
RU3,12.3325,-6.39559,33.7521830840176,Outside_AAL,Other
RU4,15.2207,-5.32536,33.7543363244643,Outside_AAL,Other
RU5,18.4417,-4.23561,34.2065337980576,Outside_AAL,Other
RU6,23.1167,-2.417,34.5376647313029,Outside_AAL,Other
RU7,27.6895,-0.918721,35.1709720867716,Outside_AAL,Other
RU8,31.8078,1.00548,36.4579287633483,Frontal_Mid_R,PFC
RU9,35.2045,2.95978,38.0382398695781,Frontal_Mid_R,PFC
RU10,38.9757,3.8652,38.6498028641415,Frontal_Mid_R,PFC
RU11,42.3405,5.16202,39.811179655269,Frontal_Mid_R,PFC
RU12,45.6181,6.4724,41.0024311551956,Precentral_R,Other
RU13,49.415,7.62025,42.9860464415408,Precentral_R,Other
RU14,51.771,8.94234,44.5878205289944,Precentral_R,Other
RS1,4.47783,-35.4216,14.6186318619622,Outside_AAL,Other
RS2,7.97063,-38.547,15.7877115294968,Cingulum_Post_R,Other
RS3,11.187,-42.4491,15.2128759202311,Cingulum_Post_R,Other
RS4,14.0427,-47.4054,14.2285030060778,Precuneus_R,Other
RS5,15.9094,-50.855,15.8418924046052,Precuneus_R,Other
RS6,19.2681,-51.1315,16.7910488022824,Precuneus_R,Other
RS7,22.4597,-51.5801,18.6160388658149,Precuneus_R,Other
RS8,26.1907,-51.1939,21.7160538982969,Outside_AAL,Other
RS9,30.4152,-51.4321,22.6361376550147,Outside_AAL,Other
RS10,34.799,-52.2685,23.0414733901761,Outside_AAL,Other
RS11,38.682,-52.9444,23.6044016275944,Angular_R,Other
RS12,41.8849,-53.8298,26.8923005073035,Angular_R,Other
RS13,44.8863,-54.3326,29.7591828895379,Angular_R,Other
RS14,48.2186,-53.5188,32.3505389704061,Angular_R,Other
RS15,51.3555,-52.882,35.9059717976817,Angular_R,Other
RS16,55.0026,-53.5953,37.1533735103911,Parietal_Inf_R,Other
RC1,21.4262,-12.5677,-22.9410422493396,ParaHippocampal_R,MTL
RC2,25.0345,-12.1973,-23.8501737283063,ParaHippocampal_R,MTL
RC3,29.7852,-11.9267,-22.3381791570762,Hippocampus_R,MTL
RC4,33.9084,-12.5095,-22.9337745396665,Hippocampus_R,MTL
RC5,38.6864,-12.6674,-22.7915353587798,Hippocampus_R,MTL
RC6,42.5318,-12.6874,-22.2163443914067,Outside_AAL,Other
RC7,45.9726,-13.3399,-22.78783157752,Temporal_Inf_R,Temporal
RC8,49.879,-13.5322,-21.6672068939557,Outside_AAL,Other
RC9,53.9599,-13.1212,-20.8983623755632,Temporal_Mid_R,Temporal
RC10,60.3391,-12.5419,-20.7942576424123,Temporal_Mid_R,Temporal
RC11,63.5867,-11.899,-19.6234729992896,Temporal_Mid_R,Temporal
RC12,67.3645,-11.1988,-16.3215703095841,Temporal_Mid_R,Temporal
RD1,26.21,-13.4624,-23.5123842593681,ParaHippocampal_R,MTL
RD2,29.0554,-14.1525,-22.9853479664548,Hippocampus_R,MTL
RD3,33.0582,-16.9318,-22.0915654022688,Hippocampus_R,MTL
RD4,36.9012,-19.7464,-20.691012949232,ParaHippocampal_R,MTL
RD5,40.3934,-21.6241,-18.9860380545218,Hippocampus_R,MTL
