name,x,y,z,AAL_Label,Broad_ROI
LO1,0.691823,35.1144,-14.9119343594657,Frontal_Med_Orb_L,PFC
LO2,-6.76893,37.9991,-14.0500475156942,Frontal_Med_Orb_L,PFC
LO3,-14.5042,36.9101,-12.41734967173,Outside_AAL,Other
LO4,-20.9923,35.0304,-9.17879083935141,Frontal_Inf_Orb_L,IFG
LO5,-29.325,34.0349,-7.91440833485726,Frontal_Inf_Orb_L,IFG
LO6,-38.0955,33.2765,-3.19275495794127,Frontal_Inf_Orb_L,IFG
LO7,-47.7645,33.8762,-0.557349993301514,Frontal_Inf_Tri_L,IFG
LO8,-54.4278,34.2329,1.27648600528731,Frontal_Inf_Tri_L,IFG
LI1,-25.0117,2.96493,-41.6000054828428,Temporal_Inf_L,Temporal
LI2,-27.7216,3.85543,-42.197984562889,Fusiform_L,Occipital
LI3,-32.6117,3.43676,-42.4717720039148,Temporal_Inf_L,Temporal
LI4,-37.3427,2.25168,-41.9228234064716,Temporal_Inf_L,Temporal
LI5,-41.196,2.50393,-41.5735353731134,Temporal_Inf_L,Temporal
LI6,-45.9752,5.04163,-38.0009566320028,Temporal_Inf_L,Temporal
LI7,-50.0736,8.76471,-35.3879115111514,Temporal_Inf_L,Temporal
LI8,-53.7175,8.25891,-35.9434432621952,Temporal_Pole_Mid_L,Temporal
LT1,-42.754,8.11177,-6.97589160257914,Insula_L,Other
LT2,-46.1498,7.73319,-8.32789878710066,Insula_L,Other
LT3,-51.0258,8.22146,-8.36631658315986,Temporal_Pole_Sup_L,Temporal
LT4,-53.9541,8.41122,-9.67307558469052,Temporal_Pole_Sup_L,Temporal
LT5,-57.3989,8.61487,-9.98199426530886,Temporal_Pole_Sup_L,Temporal
LT6,-60.0394,9.63003,-11.2646065923592,Outside_AAL,Other
LT7,-63.2882,9.21058,-11.7312612513954,Outside_AAL,Other
LB1,-31.3788,-8.97201,-25.2765141159852,Hippocampus_L,MTL
LB2,-35.655,-7.68438,-27.2581188029737,Fusiform_L,Occipital
LB3,-40.5749,-7.3457,-27.9064487824702,Temporal_Inf_L,Temporal
LB4,-42.6435,-6.70707,-27.0800575275136,Temporal_Inf_L,Temporal
LB5,-46.6874,-4.4141,-23.5621807079573,Temporal_Mid_L,Temporal
LB6,-51.2149,-1.27864,-21.3644593896574,Temporal_Mid_L,Temporal
LC1,-33.3911,-31.1627,-12.0654158000116,Hippocampus_L,MTL
LC2,-37.3385,-30.6945,-11.7364503074862,Outside_AAL,Other
LC3,-41.3958,-30.3794,-10.7553884666906,Outside_AAL,Other
LC4,-45.5213,-28.2221,-8.55020273071486,Outside_AAL,Other
LC5,-51.6529,-25.2502,-7.45052557050105,Temporal_Mid_L,Temporal
LC6,-56.4303,-23.7999,-6.08799013270576,Temporal_Mid_L,Temporal
LC7,-60.3239,-21.5777,-2.54510894205227,Temporal_Mid_L,Temporal
LC8,-65.3423,-22.2605,-1.67030696736844,Temporal_Mid_L,Temporal
LF1,-21.475,-50.519,-4.17903757088649,Lingual_L,Occipital
LF2,-28.3532,-48.8657,-4.27453583296823,Lingual_L,Occipital
LF3,-32.4954,-47.632,-4.51113638877211,Lingual_L,Occipital
LF4,-36.6992,-46.2384,-6.02064201259365,Outside_AAL,Other
LF5,-41.7458,-46.2988,-8.0418588827622,Outside_AAL,Other
LF6,-50.5344,-43.7361,-9.95817415913431,Temporal_Inf_L,Temporal
LF7,-58.7897,-41.5817,-9.05614966258812,Temporal_Mid_L,Temporal
LF8,-66.2068,-39.4193,-8.01843755591638,Temporal_Mid_L,Temporal
LZ1,-19.9504,-53.7269,-3.27248646833256,Lingual_L,Occipital
LZ2,-27.2646,-54.4294,-4.2173476419121,Lingual_L,Occipital
LZ3,-31.7786,-53.0963,-3.59131784004601,Fusiform_L,Occipital
LZ4,-35.8291,-53.0386,-4.90934767607135,Outside_AAL,Other
LZ5,-39.82,-53.7717,-6.90188036035301,Outside_AAL,Other
LZ6,-45.2184,-53.6919,-6.78228487430982,Temporal_Inf_L,Temporal
LZ7,-54.4539,-52.2301,-7.42486520912304,Temporal_Inf_L,Temporal
LZ8,-62.4486,-49.8631,-3.62146134472376,Temporal_Mid_L,Temporal
LZ9,-68.243,-48.6024,0.533332991462941,Temporal_Mid_L,Temporal
LU1,-40.7688,-39.6284,19.3973904663244,Outside_AAL,Other
LU2,-45.417,-38.5536,18.6487798335343,Temporal_Sup_L,Temporal
LU3,-48.059,-37.8737,18.3486282357657,Temporal_Sup_L,Temporal
LU4,-53.8516,-36.8354,18.1395196511863,Temporal_Sup_L,Temporal
LU5,-59.0142,-38.3251,18.4558808851573,Temporal_Sup_L,Temporal
LU6,-62.391,-38.0893,18.383812463085,Temporal_Sup_L,Temporal
LU7,-65.2197,-37.0471,18.6781320213113,Temporal_Sup_L,Temporal
LU8,-67.9943,-36.2147,19.1053091907426,Outside_AAL,Other
LU9,-70.2599,-35.7308,19.2547504874116,Outside_AAL,Other
LX1,-3.69852,-39.6742,33.1488192879005,Cingulum_Mid_L,Other
LX2,-8.51511,-41.8036,31.1258326114601,Cingulum_Mid_L,Other
LX3,-13.2129,-43.0241,28.4505815185119,Outside_AAL,Other
LX4,-18.9378,-42.2292,26.0019859548959,Outside_AAL,Other
LX5,-27.0344,-41.3513,26.9535456274692,Outside_AAL,Other
LX8,-47.0425,-45.2456,28.6263693805546,SupraMarginal_L,Other
LX9,-57.2287,-45.6179,29.4378747083196,SupraMarginal_L,Other
LX10,-64.7308,-45.4057,29.3401595717007,SupraMarginal_L,Other
RI1,24.9802,-0.412511,-40.7061886080539,Fusiform_R,Occipital
RI2,30.0973,-0.147114,-39.4233388446985,Fusiform_R,Occipital
RI3,34.9271,0.21119,-37.8006213060088,Fusiform_R,Occipital
RI4,39.5001,2.3711,-36.3249081415151,Temporal_Inf_R,Temporal
RI5,41.1681,1.36737,-35.4020194934519,Temporal_Inf_R,Temporal
