name,x,y,z,AAL_Label,Broad_ROI
LTCG1,-53.1798,24.293,-17.742334359894,Outside_AAL,Other
LTCG2,-58.6844,17.1678,-11.5202780447454,Outside_AAL,Other
LTCG3,-62.609,10.3458,-6.70968757825682,Outside_AAL,Other
LTCG4,-66.8796,2.79799,1.20315710081238,Outside_AAL,Other
LTCG5,-68.1025,-5.06515,9.34431602038021,Outside_AAL,Other
LTCG6,-69.5449,-13.406,14.1834275450106,Outside_AAL,Other
LTCG7,-69.7875,-20.2363,20.4136557154955,Outside_AAL,Other
LTCG8,-68.8361,-33.4203,26.8088760901592,Outside_AAL,Other
LTCG9,-52.7967,20.5796,-25.6876363658083,Temporal_Pole_Mid_L,Temporal
LTCG10,-58.5083,13.6904,-20.0243659435757,Outside_AAL,Other
LTCG11,-63.8304,3.29797,-16.2455506505334,Outside_AAL,Other
LTCG12,-67.5291,-4.4992,-11.7180151979606,Outside_AAL,Other
LTCG13,-70.088,-11.9281,-1.70027620204516,Outside_AAL,Other
LTCG14,-70.9551,-20.2925,5.13272871702343,Outside_AAL,Other
LTCG15,-70.6689,-29.3017,9.90597836162159,Outside_AAL,Other
LTCG16,-69.1633,-39.187,16.8264533194415,Outside_AAL,Other
LTCG17,-53.8256,16.8107,-37.0229755644697,Outside_AAL,Other
LTCG18,-59.2478,7.45401,-31.0053523513083,Outside_AAL,Other
LTCG19,-64.3031,-0.491669,-25.2283408878003,Outside_AAL,Other
LTCG20,-69.8658,-9.41664,-18.5947826254282,Outside_AAL,Other
LTCG21,-71.9301,-17.7554,-12.4622426552927,Outside_AAL,Other
LTCG22,-71.5094,-26.5219,-6.04313008689794,Outside_AAL,Other
LTCG23,-70.9103,-35.1272,-0.868954330026094,Temporal_Mid_L,Temporal
LTCG24,-68.3975,-45.4873,6.21576845573981,Outside_AAL,Other
LTCG25,-50.0663,8.27044,-45.1861251492345,Outside_AAL,Other
LTCG26,-55.7825,-1.198,-40.0464956395748,Outside_AAL,Other
LTCG27,-61.812,-6.90876,-31.6043902959883,Outside_AAL,Other
LTCG28,-65.5081,-15.1712,-28.0362146349631,Outside_AAL,Other
LTCG29,-69.7271,-23.4153,-23.1922987404557,Outside_AAL,Other
LTCG30,-70.5874,-31.7118,-15.6293351537246,Temporal_Mid_L,Temporal
LTCG31,-71.079,-40.5738,-10.2100111876548,Outside_AAL,Other
LTCG32,-67.8099,-50.319,-3.07132004569247,Temporal_Mid_L,Temporal
LOFG1,-16.6641,59.7047,-19.0308592806319,Outside_AAL,Other
LOFG2,-28.3993,58.5686,-17.2677180801366,Outside_AAL,Other
LOFG3,-37.1701,60.4736,-11.4834269288018,Frontal_Mid_Orb_L,PFC
LOFG4,-43.562,59.52,0.690319446354179,Outside_AAL,Other
LOFG5,-42.3914,54.7266,11.7615074996454,Frontal_Mid_L,PFC
LOFG6,-16.9274,50.083,-22.0267906050261,Frontal_Sup_Orb_L,PFC
LOFG7,-29.4998,49.9344,-17.7839628165186,Frontal_Inf_Orb_L,IFG
LOFG8,-40.3379,51.0715,-16.4081209296211,Outside_AAL,Other
LOFG9,-48.8229,50.8946,-4.45511981865303,Frontal_Mid_Orb_L,PFC
LOFG10,-50.2894,49.0055,5.46245954798485,Frontal_Mid_L,PFC
LOFG11,-19.6541,38.7983,-23.2418087907474,Outside_AAL,Other
LOFG12,-27.9625,38.6893,-21.3597735151053,Outside_AAL,Other
LOFG13,-40.2267,39.2761,-20.0856466441234,Outside_AAL,Other
LOFG14,-54.1458,41.3553,-9.44482220255784,Outside_AAL,Other
LOFG15,-57.5211,38.9471,2.51662576321506,Outside_AAL,Other
LOFG16,-19.178,28.8727,-26.4631516431461,Outside_AAL,Other
LOFG17,-29.5603,29.3766,-26.4237201102957,Outside_AAL,Other
LOFG18,-43.9176,28.9515,-22.8794226254207,Outside_AAL,Other
LOFG19,-53.2408,31.0866,-12.4153865685166,Outside_AAL,Other
LOFG20,-59.4123,28.4158,-0.318261307897419,Outside_AAL,Other
LSTG1,-42.2799,14.2226,-46.493999441943,Outside_AAL,Other
LSTG2,-45.0627,3.85493,-47.5852535233494,Outside_AAL,Other
LSTG3,-50.4552,-7.65,-42.5846872917573,Temporal_Inf_L,Temporal
LSTG4,-50.236,-14.5283,-37.1085405443316,Temporal_Inf_L,Temporal
LSTG5,-51.0919,-23.1569,-30.1914439408343,Temporal_Inf_L,Temporal
LSTG6,-52.4217,-31.3639,-28.7369414865411,Temporal_Inf_L,Temporal
LSTG7,-30.9984,10.0319,-49.4895067383216,Outside_AAL,Other
LSTG8,-32.7316,-0.481689,-51.1599787665092,Outside_AAL,Other
LSTG9,-35.736,-8.437,-44.6861855295384,Temporal_Inf_L,Temporal
LSTG10,-40.5659,-16.1822,-39.1444515255894,Outside_AAL,Other
LSTG11,-40.9614,-26.5045,-32.7023094232755,Outside_AAL,Other
LSTG12,-42.7357,-33.1939,-27.3265663093311,Temporal_Inf_L,Temporal
LOTD1,-27.3537,8.95239,-32.9372605105898,Temporal_Pole_Sup_L,Temporal
LOTD2,-26.0958,1.29811,-28.3665720298122,Outside_AAL,Other
LOTD3,-25.8426,-6.6579,-22.2140060382645,Hippocampus_L,MTL
LOTD4,-26.4842,-14.4854,-17.1308516392039,Hippocampus_L,MTL
LOTD5,-27.2385,-23.1909,-12.3940404366511,Hippocampus_L,MTL
LOTD6,-27.7823,-31.2344,-6.77129647484837,Hippocampus_L,MTL
LOTD7,-30.0328,-40.5779,-1.32146590166363,Hippocampus_L,MTL
LOTD8,-31.5265,-46.7897,1.51083774891918,Outside_AAL,Other
LOTD9,-31.8812,-54.6139,5.32395435859974,Outside_AAL,Other
LOTD10,-32.9885,-67.0672,12.2350949867641,Outside_AAL,Other
LOTD11,-33.4855,-77.2798,16.8795281403309,Occipital_Mid_L,Occipital
LOTD12,-35.1531,-83.6483,20.4214837466608,Occipital_Mid_L,Occipital
