name,x,y,z,AAL_Label,Broad_ROI
LAF1,-41.18,60.1441,3.01713875326076,Outside_AAL,Other
LAF2,-48.8321,53.1194,1.08525940626615,Frontal_Mid_L,PFC
LAF3,-55.6074,43.8087,2.9067726498961,Outside_AAL,Other
LAF4,-59.0691,32.1891,1.14747937884187,Outside_AAL,Other
LAF5,-57.8676,20.9159,-2.26367165448525,Outside_AAL,Other
LAF6,-61.7456,13.3572,-3.92559925864263,Outside_AAL,Other
LPF1,-22.1598,-14.805,77.3192611047756,Precentral_L,Other
LPF2,-29.4352,-16.5318,73.7358388077093,Precentral_L,Other
LPF3,-43.6464,-9.5155,60.6298898671207,Precentral_L,Other
LPF4,-51.4925,-8.26217,53.9585290571062,Postcentral_L,Other
LPF5,-60.3257,-12.754,43.9006937859291,Postcentral_L,Other
LPF6,-62.9411,-7.36807,37.1324895167321,Postcentral_L,Other
LPF7,-66.3095,-4.30308,26.3822752888551,Outside_AAL,Other
LPF8,-68.9307,-9.03456,13.8948751890359,Outside_AAL,Other
LAT1,-28.8576,18.1092,-46.7656482624136,Outside_AAL,Other
LAT2,-36.1987,9.10232,-51.0995827500393,Outside_AAL,Other
LAT3,-43.5939,-0.578342,-49.2807642324251,Outside_AAL,Other
LAT4,-50.0086,-7.6077,-44.7227638541377,Outside_AAL,Other
LMT1,-7.94377,-55.7312,2.55341408482595,Lingual_L,Occipital
LMT2,-13.3455,-49.4654,-4.97409913484349,Lingual_L,Occipital
LMT3,-22.306,-45.5053,-13.662273519579,Fusiform_L,Occipital
LMT4,-32.5716,-43.2822,-20.5889507424038,Fusiform_L,Occipital
LPT1,-42.8323,-86.6976,3.89183884400299,Occipital_Mid_L,Occipital
LPT2,-48.9259,-81.4453,-2.00978954557502,Occipital_Mid_L,Occipital
LPT3,-53.488,-72.0898,-5.63776930857898,Occipital_Inf_L,Occipital
LPT4,-60.3439,-61.5208,-10.9061290042451,Temporal_Inf_L,Temporal
LDH1,-24.8256,-17.9485,-19.7198066531315,Hippocampus_L,MTL
LDH2,-29.439,-17.919,-19.6743086487793,Hippocampus_L,MTL
LDH3,-35.0116,-19.1677,-22.1231943622418,Fusiform_L,Occipital
LDH4,-40.3124,-20.4127,-21.8017942502764,Temporal_Inf_L,Temporal
LDH5,-45.2685,-20.2511,-19.7799141772942,Outside_AAL,Other
LDH6,-50.7803,-20.3433,-20.1416908858124,Temporal_Inf_L,Temporal
LDA1,-12.6017,-7.12458,-18.9757575459614,Hippocampus_L,MTL
LDA2,-18.2228,-7.07746,-19.2975441308371,Hippocampus_L,MTL
LDA3,-23.6315,-7.8825,-20.4424856568774,Hippocampus_L,MTL
LDA4,-30.1459,-8.38983,-21.0476552395072,Hippocampus_L,MTL
LDA5,-37.2484,-10.5767,-22.3244041628384,Outside_AAL,Other
LDA6,-41.9366,-13.0632,-22.7541747523597,Temporal_Inf_L,Temporal
LP3,-44.4936,-23.3159,63.2347508022071,Postcentral_L,Other
LP4,-51.4045,-23.0601,57.6243097221773,Postcentral_L,Other
LP5,-60.6888,-22.0081,45.9069928248257,Parietal_Inf_L,Other
LP6,-66.7171,-19.9293,32.7513916254961,Outside_AAL,Other
LP7,-68.6429,-15.8746,21.6345792103395,Outside_AAL,Other
LP8,-68.2119,-20.1233,11.8124546913074,Outside_AAL,Other
RAF1,30.1006,59.1792,29.1295894906689,Outside_AAL,Other
RAF2,41.8991,55.8172,23.6059822724744,Outside_AAL,Other
RAF3,48.9465,50.7303,21.9754912893522,Outside_AAL,Other
RAF4,55.5681,41.6319,14.3843735108962,Frontal_Inf_Tri_R,IFG
RAF5,61.103,31.9661,7.88240505805994,Frontal_Inf_Tri_R,IFG
RAF6,61.4275,22.9522,1.35381590698871,Frontal_Inf_Tri_R,IFG
RPF1,31.5332,-27.1423,74.0869838772185,Outside_AAL,Other
RPF2,39.1017,-28.3971,69.9600595397969,Precentral_R,Other
RPF3,50.2121,-22.5998,63.0263096640325,Outside_AAL,Other
RPF4,56.6733,-19.7284,57.6583723389797,Outside_AAL,Other
RPF5,61.6151,-16.9674,48.0602525428092,Postcentral_R,Other
RPF6,65.7357,-17.2387,36.8562095796066,Postcentral_R,Other
RPF7,69.7267,-14.5443,24.6568245589808,Postcentral_R,Other
RPF8,70.7394,-20.1463,10.2570691017369,Temporal_Sup_R,Temporal
RAT1,32.7982,16.7895,-31.3808355984032,Temporal_Pole_Sup_R,Temporal
RAT2,35.5615,12.2516,-40.6541779157344,Temporal_Pole_Mid_R,Temporal
RAT3,41.8977,5.30475,-43.8657268111833,Temporal_Inf_R,Temporal
RAT4,49.7058,-6.71559,-44.6989028059808,Temporal_Inf_R,Temporal
RMT1,9.8258,-44.0143,-0.277761508532901,Lingual_R,Occipital
RMT2,29.0415,-51.5262,-15.8795883078861,Fusiform_R,Occipital
RMT3,29.5314,-40.6193,-19.6172754779026,Fusiform_R,Occipital
RMT4,40.2891,-38.4086,-26.1587223801501,Fusiform_R,Occipital
RPT1,21.5172,-80.2098,-12.8554640769165,Lingual_R,Occipital
RPT2,32.8956,-73.4221,-15.3441510409595,Fusiform_R,Occipital
RPT3,40.0244,-66.196,-18.2802913260797,Fusiform_R,Occipital
RPT4,48.5576,-59.2607,-19.9692787200504,Temporal_Inf_R,Temporal
RDH1,27.7534,-23.4337,-13.6364585978992,Hippocampus_R,MTL
RDH2,31.326,-24.1708,-15.1952548782571,Hippocampus_R,MTL
RDH3,36.9629,-21.6898,-13.9337676121207,Hippocampus_R,MTL
RDH4,42.4305,-19.5717,-13.3940163481314,Hippocampus_R,MTL
RDH5,48.6766,-19.4154,-14.2069810925435,Outside_AAL,Other
RDH6,54.2159,-19.7523,-16.035077880898,Temporal_Mid_R,Temporal
RDA1,12.1535,-5.71872,-19.2097541559343,Outside_AAL,Other
RDA2,17.0528,-6.25204,-20.1615421437379,ParaHippocampal_R,MTL
RDA3,20.8071,-6.15904,-21.6067360066224,ParaHippocampal_R,MTL
RDA4,26.7931,-7.33802,-21.1502990834787,Hippocampus_R,MTL
RP1,33.7219,-33.8317,71.5219313897447,Postcentral_R,Other
RP2,44.7886,-32.1611,67.0161012580153,Postcentral_R,Other
RP3,54.964,-32.9177,57.6263141163402,Parietal_Sup_R,Other
RP4,60.0762,-28.5131,52.7411052368962,SupraMarginal_R,Other
RP5,65.8371,-27.7645,43.3690250742266,Outside_AAL,Other
RP6,70.9017,-30.3858,30.1614583981886,Outside_AAL,Other
RP7,70.8394,-30.679,21.7767254831764,SupraMarginal_R,Other
RP8,71.0905,-21.3219,16.0719492135929,Outside_AAL,Other
