name,x,y,z,AAL_Label,Broad_ROI
LY1,-38.87,11.2608,-5.23633177988671,Insula_L,Other
LY2,-37.9988,13.7367,2.9639718412845,Insula_L,Other
LY3,-37.6057,16.6253,12.8288051217645,Frontal_Inf_Oper_L,IFG
LY4,-38.41,21.2485,21.8719395834891,Frontal_Inf_Tri_L,IFG
LY5,-37.556,26.0276,31.6428028683892,Frontal_Mid_L,PFC
LY7,-39.4327,24.4264,39.9132077564212,Frontal_Mid_L,PFC
LY8,-39.1158,27.4385,45.5070429296743,Frontal_Mid_L,PFC
LB1,-22.454,-11.6686,-20.3622362682373,Hippocampus_L,MTL
LB2,-27.6568,-12.1111,-21.4248655881961,Hippocampus_L,MTL
LB3,-34.0181,-13.7096,-23.6648805930952,Fusiform_L,Occipital
LB4,-39.0585,-14.7615,-24.3954973411118,Temporal_Inf_L,Temporal
LB5,-43.4561,-15.2651,-24.6650769011674,Temporal_Inf_L,Temporal
LB7,-55.3464,-16.3939,-25.9536796925716,Temporal_Inf_L,Temporal
LB8,-60.7618,-17.8508,-26.001119910863,Temporal_Inf_L,Temporal
LB9,-66.0136,-17.9171,-26.2791430295715,Outside_AAL,Other
LO1,-5.60347,42.2741,-21.0321026480261,Rectus_L,PFC
LO2,-12.4811,41.9414,-20.3819741493978,Frontal_Sup_Orb_L,PFC
LO3,-18.501,40.2921,-19.1269741267471,Frontal_Sup_Orb_L,PFC
LO4,-26.3151,39.0532,-17.1768491737554,Frontal_Mid_Orb_L,PFC
LO5,-34.5671,38.7027,-16.081768376498,Frontal_Inf_Orb_L,IFG
LO6,-42.1613,39.8774,-12.7079520301323,Frontal_Inf_Orb_L,IFG
LO7,-47.0083,40.3122,-9.9690428251704,Frontal_Inf_Orb_L,IFG
LO8,-52.6811,40.3897,-8.51659256237858,Frontal_Inf_Orb_L,IFG
LO9,-57.2133,40.1103,-9.25974380115448,Outside_AAL,Other
LI1,-25.0753,-1.20563,-37.2481567854721,Fusiform_L,Occipital
LI2,-28.3457,-2.07308,-38.4549470916022,Fusiform_L,Occipital
LI3,-32.2719,-2.34798,-38.3272283861287,Fusiform_L,Occipital
LI4,-38.6836,-2.65237,-38.3100035511713,Temporal_Inf_L,Temporal
