name,x,y,z,AAL_Label,Broad_ROI
LX1,-5.28826,-45.6994,26.0644621979543,Cingulum_Post_L,Other
LX2,-13.3723,-43.7465,26.325439061543,Outside_AAL,Other
LX3,-19.4267,-43.1454,26.1179241270487,Outside_AAL,Other
LX4,-24.947,-43.2073,27.0589910324602,Outside_AAL,Other
LX5,-31.0792,-43.194,30.6992912072897,Outside_AAL,Other
LX6,-37.025,-42.7632,33.1956477485645,Outside_AAL,Other
LX7,-42.8358,-41.8437,34.3476968079601,Outside_AAL,Other
LX8,-49.6183,-39.1252,32.8347794899382,SupraMarginal_L,Other
LX9,-59.8004,-40.3378,35.6960795726956,SupraMarginal_L,Other
LX10,-66.2649,-39.9284,36.7648288240694,Outside_AAL,Other
RB1,33.6217,-16.7359,-23.1135577017994,ParaHippocampal_R,MTL
RB2,39.6599,-15.277,-25.1262397457378,Fusiform_R,Occipital
RB3,44.5814,-12.878,-23.0431936484378,Outside_AAL,Other
RB4,49.8389,-11.5016,-22.0047045111849,Outside_AAL,Other
RB5,57.667,-9.65819,-23.1310496321007,Temporal_Mid_R,Temporal
RB6,63.1114,-8.36185,-23.5411845428978,Temporal_Mid_R,Temporal
RB7,66.7053,-6.64492,-23.0065904891891,Temporal_Mid_R,Temporal
RB8,71.4648,-5.54895,-24.5287729033431,Outside_AAL,Other
LI1,-25.8274,9.2983,-43.1639398211252,Fusiform_L,Occipital
LI2,-29.8129,8.87244,-43.0063823580654,Temporal_Pole_Mid_L,Temporal
LI3,-34.2106,7.39256,-41.789869049374,Temporal_Inf_L,Temporal
LI4,-37.496,5.46918,-41.3145509672248,Temporal_Inf_L,Temporal
LI5,-42.378,5.03865,-41.8886993894705,Temporal_Inf_L,Temporal
LI6,-47.186,6.56653,-41.2796122997837,Temporal_Inf_L,Temporal
LI7,-51.7216,7.50413,-40.9587030048407,Outside_AAL,Other
LI8,-56.3728,8.72568,-38.9460890150974,Outside_AAL,Other
LI9,-59.4982,8.34397,-38.3383507311796,Outside_AAL,Other
LI10,-63.5981,7.80049,-38.1236675569441,Outside_AAL,Other
LA1,-24.3339,2.83743,-25.5356778245956,ParaHippocampal_L,MTL
LA2,-28.3144,2.08983,-24.9218380928516,Outside_AAL,Other
LA3,-33.5621,1.22844,-24.9987519817473,Outside_AAL,Other
LA4,-37.9084,1.45621,-25.7898015359309,Outside_AAL,Other
LA5,-41.7459,0.729581,-26.3932409181423,Outside_AAL,Other
LA6,-45.5221,1.80319,-24.5706069062344,Temporal_Mid_L,Temporal
LA7,-49.3338,2.64979,-22.4511853447484,Temporal_Mid_L,Temporal
LA8,-54.1988,3.01611,-21.6392856699092,Temporal_Mid_L,Temporal
LA9,-60.2935,3.08731,-23.1015392451983,Temporal_Mid_L,Temporal
LA10,-63.149,1.70528,-23.6097142950311,Outside_AAL,Other
LB1,-25.1194,-8.70749,-22.5910965653245,Hippocampus_L,MTL
LB2,-31.0249,-9.04727,-22.8854668193752,Hippocampus_L,MTL
LB3,-38.1726,-10.2294,-25.5661171148305,Fusiform_L,Occipital
LB4,-43.0846,-12.006,-25.1313627226688,Temporal_Inf_L,Temporal
LB5,-47.9636,-11.4339,-23.2755364165033,Temporal_Mid_L,Temporal
LB6,-53.8473,-11.9367,-22.1665248840815,Temporal_Mid_L,Temporal
LB7,-58.9608,-12.2721,-22.0159449684443,Temporal_Mid_L,Temporal
LB8,-64.0979,-11.1967,-21.8220155543069,Temporal_Mid_L,Temporal
LB9,-68.9968,-11.551,-22.582230369338,Outside_AAL,Other
LB10,-73.6367,-11.8529,-22.7849988538799,Outside_AAL,Other
LC1,-25.1914,-33.9306,-9.52687482718963,ParaHippocampal_L,MTL
LC2,-30.1686,-35.6681,-8.0155726068979,Hippocampus_L,MTL
LC3,-34.2786,-35.3437,-7.08946762813176,Hippocampus_L,MTL
LC4,-39.049,-36.2255,-6.99968959329059,Outside_AAL,Other
LC5,-44.5947,-34.1034,-5.45131685344549,Outside_AAL,Other
LC6,-51.0179,-32.1798,-1.56679458376128,Temporal_Mid_L,Temporal
LC7,-58.9342,-32.2807,-0.752639681409166,Temporal_Mid_L,Temporal
LC8,-63.4582,-32.6045,0.90884025437348,Temporal_Mid_L,Temporal
LC9,-68.7402,-33.3288,1.676673397736,Temporal_Mid_L,Temporal
LC10,-73.4619,-35.8036,1.55691367687375,Outside_AAL,Other
LT1,-38.3601,-7.39885,-6.22642541286116,Insula_L,Other
LT2,-41.9666,-7.53846,-6.11746448655998,Insula_L,Other
LT3,-46.0408,-8.17845,-6.79178589937907,Temporal_Sup_L,Temporal
LT4,-49.2196,-7.98331,-6.14827863648654,Temporal_Sup_L,Temporal
LT5,-52.6353,-7.73847,-5.64786216575021,Temporal_Sup_L,Temporal
LT6,-55.4994,-7.31159,-5.05611554205582,Temporal_Sup_L,Temporal
LT7,-59.5376,-7.00328,-6.77145913672748,Temporal_Mid_L,Temporal
LT8,-61.9889,-8.46155,-6.2564203516989,Temporal_Mid_L,Temporal
LT9,-65.7019,-8.1495,-6.49495995236504,Temporal_Mid_L,Temporal
LT10,-68.5522,-8.63038,-6.35374763208649,Outside_AAL,Other
LU1,-43.7501,-27.3997,18.4450095733266,Rolandic_Oper_L,Other
LU2,-47.139,-25.4094,18.0174516962884,Rolandic_Oper_L,Other
LU3,-50.0438,-24.9188,17.8028590520644,SupraMarginal_L,Other
LU4,-55.8844,-24.3692,19.9540398225087,SupraMarginal_L,Other
LU5,-58.2493,-23.925,20.7183549717792,SupraMarginal_L,Other
LU6,-62.4593,-22.4083,20.1411904140113,SupraMarginal_L,Other
LU7,-65.3883,-23.6048,18.4320719076183,SupraMarginal_L,Other
LU8,-68.6098,-23.2856,17.1242470950483,Outside_AAL,Other
LU9,-71.2857,-23.6183,16.6778680094383,Outside_AAL,Other
LU10,-74.8018,-24.5453,15.3815259068992,Outside_AAL,Other
LF1,-44.0089,-30.5801,-24.4245391023079,Temporal_Inf_L,Temporal
LF2,-50.0358,-29.7206,-23.5273738085296,Temporal_Inf_L,Temporal
LF3,-54.8462,-28.5418,-24.9475084413381,Temporal_Inf_L,Temporal
LF4,-59.8997,-27.7256,-23.3883316116037,Temporal_Inf_L,Temporal
LF5,-66.1067,-27.4366,-21.9908631644251,Temporal_Inf_L,Temporal
LF6,-71.1514,-27.6977,-20.299466866284,Outside_AAL,Other
LF7,-74.0378,-27.2213,-20.3654320686624,Outside_AAL,Other
LF8,-78.9665,-27.1166,-18.7622149432334,Outside_AAL,Other
LP1,-9.23691,-63.3177,38.7982272344075,Precuneus_L,Other
LP2,-14.8181,-61.6727,42.4058037702247,Precuneus_L,Other
LP3,-18.2596,-57.784,45.932986443957,Parietal_Sup_L,Other
LP4,-20.9992,-52.4907,48.0024735926445,Parietal_Sup_L,Other
LP5,-26.6897,-50.4974,51.0435939012066,Parietal_Inf_L,Other
LP6,-32.7151,-50.5877,53.6945386443015,Parietal_Inf_L,Other
LP7,-39.6448,-50.2813,55.198744584992,Parietal_Inf_L,Other
LP8,-42.8592,-49.1367,56.0642952682363,Parietal_Inf_L,Other
LP9,-45.6258,-47.3169,57.8466809176576,Parietal_Inf_L,Other
LP10,-50.0953,-46.8959,59.4124983180221,Outside_AAL,Other
LO1,-2.86703,38.7457,-23.6827217956014,Rectus_L,PFC
LO2,-8.50447,39.0949,-23.1237563400679,Frontal_Sup_Orb_L,PFC
