name,x,y,z,AAL_Label,Broad_ROI
LAMYD1,-18.6001,-3.46412,-18.3613764138579,Amygdala_L,MTL
LAMYD2,-23.3867,-3.08686,-18.9968246333943,Amygdala_L,MTL
LAMYD3,-28.8593,-1.7709,-19.9051537305993,Amygdala_L,MTL
LAMYD4,-34.1988,-2.59735,-20.9938339509832,Outside_AAL,Other
LAMYD5,-40.0187,-1.88986,-19.3006905212527,Outside_AAL,Other
LAMYD6,-43.465,-0.741307,-19.325775780057,Temporal_Pole_Sup_L,Temporal
LAMYD7,-47.9219,-2.83655,-21.6570721845227,Temporal_Mid_L,Temporal
LAMYD8,-54.8086,-2.67496,-21.6279734818523,Temporal_Mid_L,Temporal
LAMYD9,-61.7057,-3.38451,-22.1400281203367,Temporal_Mid_L,Temporal
LAHD1,-20.5534,-11.2008,-13.4396500671683,Hippocampus_L,MTL
LAHD2,-26.1667,-12.1694,-14.62995361707,Hippocampus_L,MTL
LAHD3,-32.1854,-13.0526,-13.723272412313,Hippocampus_L,MTL
LAHD4,-37.376,-13.6711,-12.6555193128579,Outside_AAL,Other
LAHD5,-42.4723,-13.3786,-12.3531774096943,Outside_AAL,Other
LAHD6,-46.2754,-15.459,-12.1663605726965,Temporal_Sup_L,Temporal
LAHD7,-53.2136,-16.5448,-12.2138235865866,Temporal_Mid_L,Temporal
LAHD8,-60.5274,-17.2343,-13.5335546828068,Temporal_Mid_L,Temporal
LAHD9,-66.3485,-16.1254,-14.7615813626069,Temporal_Mid_L,Temporal
LAHD10,-69.5945,-16.6318,-13.003612316258,Outside_AAL,Other
LMHD1,-24.8735,-23.1269,-10.3392192913514,Hippocampus_L,MTL
LMHD2,-30.5819,-24.0879,-10.7194534671407,Hippocampus_L,MTL
LMHD3,-36.0928,-25.5357,-11.3207927532297,Hippocampus_L,MTL
LMHD4,-41.5983,-26.7489,-10.6609046304478,Outside_AAL,Other
LMHD5,-47.4069,-27.906,-10.9030692185164,Outside_AAL,Other
LMHD6,-54.1855,-27.628,-12.1975701310825,Temporal_Mid_L,Temporal
LMHD7,-61.1796,-27.3549,-14.1310674736874,Temporal_Mid_L,Temporal
LMHD8,-65.5093,-27.0604,-15.2409789946363,Temporal_Mid_L,Temporal
LMHD9,-68.6548,-28.2247,-14.3932746056109,Temporal_Mid_L,Temporal
LMHD10,-71.3201,-28.2732,-13.2992845290956,Outside_AAL,Other
LPHD1,-17.8354,-32.8074,-7.47214421105781,Outside_AAL,Other
LPHD2,-23.1686,-35.0472,-5.37118021769994,Outside_AAL,Other
LPHD3,-27.3762,-36.2533,-5.00853329943352,Hippocampus_L,MTL
LPHD4,-32.6153,-38.4577,-5.69297801807241,Hippocampus_L,MTL
LPHD5,-38.1088,-39.2193,-4.59360227857619,Outside_AAL,Other
LPHD6,-40.9316,-38.6616,-2.66368786056015,Outside_AAL,Other
LPHD7,-44.3047,-36.3118,2.10477196105744,Outside_AAL,Other
LPHD8,-52.4165,-34.3362,4.90056846473861,Temporal_Mid_L,Temporal
LPHD9,-59.0177,-35.9164,4.36400543824763,Temporal_Mid_L,Temporal
LPHD10,-63.343,-37.5928,3.78465250258969,Temporal_Mid_L,Temporal
LOFMED1,-9.01944,37.7021,-24.5351183298082,Frontal_Sup_Orb_L,PFC
LOFMED3,-8.03871,46.0832,-11.932773776008,Frontal_Med_Orb_L,PFC
LOFMED5,-8.54641,46.903,7.34060307558455,Cingulum_Ant_L,Other
LOFMED7,-10.5226,51.8065,27.8942159494186,Frontal_Sup_Medial_L,PFC
LOFMED9,-11.6227,56.8109,44.3421747303714,Outside_AAL,Other
LOFMID1,-25.2212,38.9351,-24.8010959350436,Outside_AAL,Other
LOFMID3,-25.4432,42.7934,-9.86107767878864,Frontal_Mid_Orb_L,PFC
LOFMID5,-23.1937,46.2459,3.26257680970435,Outside_AAL,Other
LOFMID7,-20.2834,52.2918,23.1397914459898,Frontal_Mid_L,PFC
LOFMID9,-22.9463,56.4941,38.2247219686448,Outside_AAL,Other
LOFLD1,-34.4973,40.9325,-20.6336427668029,Outside_AAL,Other
LOFLD3,-34.6845,44.3971,-10.1494898459986,Frontal_Mid_Orb_L,PFC
LOFLD5,-36.4795,49.5494,7.18499429751202,Frontal_Mid_L,PFC
LOFLD7,-31.468,53.9474,25.2711175918486,Frontal_Mid_L,PFC
LOFLD9,-31.9509,56.7985,40.2983377056901,Outside_AAL,Other
RAMYD1,16.7402,-4.76675,-20.2140080102814,ParaHippocampal_R,MTL
RAMYD2,23.0305,-4.03503,-21.2576614487367,Hippocampus_R,MTL
RAMYD3,28.7325,-4.02794,-21.2298085526315,Hippocampus_R,MTL
RAMYD4,34.8782,-4.83365,-20.3284585031741,Outside_AAL,Other
RAMYD5,39.5991,-4.12446,-20.0136228772303,Outside_AAL,Other
RAMYD6,43.5791,-4.51706,-20.511951792951,Outside_AAL,Other
RAMYD7,49.4332,-5.45891,-20.2458860152536,Temporal_Mid_R,Temporal
RAMYD8,56.627,-8.35608,-22.5091530929042,Temporal_Mid_R,Temporal
RAMYD9,61.3387,-8.35765,-21.8634126904955,Temporal_Mid_R,Temporal
RAHD1,20.6753,-11.2474,-15.0213329321497,Hippocampus_R,MTL
RAHD2,26.3244,-10.5956,-15.6755606525209,Hippocampus_R,MTL
RAHD3,31.1557,-10.4055,-15.9635037845408,Hippocampus_R,MTL
RAHD4,37.3808,-10.5628,-16.3354011095297,Hippocampus_R,MTL
RAHD5,41.6771,-9.89913,-16.8985349144913,Outside_AAL,Other
RAHD6,45.6828,-10.5095,-18.8143579275405,Outside_AAL,Other
RAHD7,52.5334,-9.78364,-20.7326222000289,Temporal_Mid_R,Temporal
RAHD8,58.9407,-10.2247,-21.9417882117229,Temporal_Mid_R,Temporal
RAHD9,62.5409,-7.87804,-19.7097038253122,Temporal_Mid_R,Temporal
RAHD10,65.6227,-6.74307,-19.0535537962141,Temporal_Mid_R,Temporal
RMHD1,25.0743,-19.0366,-12.0115696907103,Hippocampus_R,MTL
RMHD2,29.4452,-21.1629,-12.0847461515827,Hippocampus_R,MTL
RMHD3,35.1175,-24.0182,-11.0030747119897,Hippocampus_R,MTL
RMHD4,40.2336,-26.0264,-10.0219430026593,Hippocampus_R,MTL
RMHD5,43.8624,-28.2541,-8.94927211099998,Outside_AAL,Other
RMHD6,50.1124,-31.7235,-9.04228939249727,Outside_AAL,Other
RMHD7,56.0911,-33.5342,-9.22994831254797,Temporal_Mid_R,Temporal
RMHD8,60.0505,-33.129,-7.44612030278405,Temporal_Mid_R,Temporal
RMHD9,64.2377,-32.7703,-4.68121855771296,Temporal_Mid_R,Temporal
RMHD10,68.0406,-32.044,-2.00271208664982,Temporal_Mid_R,Temporal
RPHD1,20.9726,-33.6494,-1.80834483509913,Hippocampus_R,MTL
RPHD2,27.3168,-33.7731,-2.41922220584101,Hippocampus_R,MTL
RPHD3,31.7945,-34.8028,-4.16686852637661,Hippocampus_R,MTL
RPHD4,38.9848,-37.214,-4.74623689569497,Outside_AAL,Other
