name,x,y,z,AAL_Label,Broad_ROI
LY1,-39.4219,11.6966,-11.2499008777756,Insula_L,Other
LY2,-37.2454,12.9945,-6.4152117088737,Insula_L,Other
LY3,-36.1521,15.0253,-0.943656047441257,Insula_L,Other
LY4,-34.7567,15.9347,5.47167911319229,Insula_L,Other
LY8,-30.1832,23.8861,35.0336725718605,Frontal_Mid_L,PFC
LY9,-32.5488,24.7844,39.9259771762231,Frontal_Mid_L,PFC
LY10,-34.5543,26.2678,43.6787481955953,Frontal_Mid_L,PFC
RI1,24.9929,-4.08379,-38.9175796237613,Outside_AAL,Other
RI2,28.622,-3.23585,-38.4894523401907,Fusiform_R,Occipital
RI3,32.0756,-3.11457,-39.3041173583441,Fusiform_R,Occipital
RI4,34.9103,-1.7909,-38.5029071306451,Fusiform_R,Occipital
RI5,38.4318,-0.474969,-37.7217192583001,Temporal_Inf_R,Temporal
RI6,42.0033,2.48904,-35.4904844977112,Temporal_Inf_R,Temporal
RI7,45.0457,4.95913,-35.4145423982904,Temporal_Inf_R,Temporal
RI8,48.2613,8.50397,-35.5836078848156,Temporal_Inf_R,Temporal
RI9,52.0405,8.95589,-37.0535038440321,Temporal_Inf_R,Temporal
RI10,54.212,9.28191,-37.8179701163991,Temporal_Inf_R,Temporal
RA1,22.9621,-2.02681,-23.1203485823806,ParaHippocampal_R,MTL
RA2,29.0142,-2.39933,-23.9226451333691,Amygdala_R,MTL
RA6,48.6692,2.6476,-25.149285386833,Temporal_Mid_R,Temporal
RA7,54.7703,2.54837,-23.8837618081877,Temporal_Mid_R,Temporal
RA8,60.9941,1.62415,-26.3823311194359,Temporal_Mid_R,Temporal
RT1,46.5988,7.00157,-11.2362080553938,Outside_AAL,Other
RT2,49.9066,7.27796,-12.3381000026454,Temporal_Pole_Sup_R,Temporal
RT3,52.2589,7.75572,-12.0841924555655,Temporal_Pole_Sup_R,Temporal
RT4,54.06,7.41748,-11.726769108967,Temporal_Pole_Sup_R,Temporal
RT5,58.2741,7.00538,-13.3871428668721,Temporal_Pole_Sup_R,Temporal
RB1,27.4718,-9.52172,-26.2167540400312,Hippocampus_R,MTL
RB2,33.8608,-10.3815,-27.1351026527899,ParaHippocampal_R,MTL
RB3,38.0503,-10.5782,-28.2522331535371,Outside_AAL,Other
RB5,46.7206,-7.33211,-20.6081691029315,Outside_AAL,Other
RB6,51.2577,-7.09216,-19.2621434158497,Temporal_Mid_R,Temporal
RB7,58.7635,-6.90466,-21.1410269528639,Temporal_Mid_R,Temporal
RB8,62.8236,-6.78465,-19.2184717880697,Temporal_Mid_R,Temporal
RC1,27.8509,-33.625,-13.2600022817103,ParaHippocampal_R,MTL
RC2,32.3464,-33.4081,-12.799304862084,ParaHippocampal_R,MTL
RC3,39.2845,-31.2418,-9.64267598067122,Hippocampus_R,MTL
RC5,53.01,-28.2573,-6.67415239658057,Temporal_Mid_R,Temporal
RC6,59.3565,-27.8407,-3.64447591338786,Temporal_Mid_R,Temporal
RC7,62.8538,-26.5035,-1.39919189726585,Temporal_Mid_R,Temporal
RC8,66.0709,-25.5498,1.5760352760436,Temporal_Sup_R,Temporal
RC9,69.7342,-24.6378,2.16198529661055,Temporal_Sup_R,Temporal
RF1,23.3332,-46.0644,-11.1346749337874,Fusiform_R,Occipital
RF2,28.4888,-45.5592,-13.0816009548008,Fusiform_R,Occipital
RF3,32.1079,-46.1402,-13.9768408998288,Fusiform_R,Occipital
RF7,57.7505,-43.8017,-8.08483876569913,Temporal_Mid_R,Temporal
RF8,63.8584,-44.1264,-6.32944488457246,Temporal_Mid_R,Temporal
RF9,69.2309,-45.1772,-5.97152917304853,Temporal_Mid_R,Temporal
LI1,-24.1061,6.67915,-41.82915573146,Fusiform_L,Occipital
LI2,-28.4866,6.55353,-41.2440866790155,Fusiform_L,Occipital
LI3,-32.8721,6.70083,-41.2205511426907,Temporal_Inf_L,Temporal
LI4,-37.0011,7.32782,-41.0213628049722,Temporal_Inf_L,Temporal
LI5,-42.5045,10.0679,-37.7369494576782,Temporal_Inf_L,Temporal
LI6,-46.5529,12.5183,-35.7565402481238,Temporal_Pole_Mid_L,Temporal
LI7,-50.4631,14.0673,-34.1369839568577,Temporal_Pole_Mid_L,Temporal
LI8,-54.4017,13.4509,-34.7655497196709,Outside_AAL,Other
LI9,-57.8325,12.9118,-36.1164680312311,Outside_AAL,Other
LA1,-20.8977,0.924615,-19.9809558289622,Amygdala_L,MTL
LA2,-23.2605,1.15975,-20.2398836743603,Amygdala_L,MTL
LA3,-28.2029,0.192201,-20.1611827482098,Amygdala_L,MTL
LA4,-32.7586,-1.01808,-21.4979114800464,Outside_AAL,Other
LA5,-36.5442,-0.722843,-21.9467921743974,Outside_AAL,Other
LA8,-43.9708,-1.76923,-22.6279552572123,Outside_AAL,Other
LA9,-47.2915,-1.1829,-22.806921032102,Temporal_Mid_L,Temporal
