name,x,y,z,AAL_Label,Broad_ROI
LPHD1,-16.6291,-15.2594,14.4281845777157,Thalamus_L,Other
LPHD2,-17.9375,-15.8232,21.6897405495978,Caudate_L,Other
LPHD3,-18.975,-16.1294,28.400755167355,Outside_AAL,Other
LPHD4,-19.5422,-17.4994,34.9979264491693,Outside_AAL,Other
LPHD5,-21.0526,-18.3858,42.5968230294226,Outside_AAL,Other
LPHD6,-22.1968,-20.0668,50.8433941230421,Outside_AAL,Other
LPHD7,-22.9044,-21.5021,58.5852193611544,Precentral_L,Other
LPHD8,-23.7255,-22.488,65.4322245656284,Precentral_L,Other
LPHD9,-24.4711,-24.2184,71.4605330520562,Precentral_L,Other
LPHD10,-25.3496,-24.4242,75.685784142287,Precentral_L,Other
LLHD1,-19.5965,-11.8696,17.8864368983736,Outside_AAL,Other
LLHD2,-20.6237,-10.764,21.9440297988636,Outside_AAL,Other
LLHD3,-21.9524,-9.09755,26.6650577210329,Outside_AAL,Other
LLHD4,-23.2246,-8.00737,31.9964656549312,Outside_AAL,Other
LLHD5,-24.9379,-6.67108,38.8404541486006,Outside_AAL,Other
LLHD6,-25.6047,-5.79332,44.7355924771375,Outside_AAL,Other
LLHD7,-25.292,-5.31191,49.923062797571,Frontal_Mid_L,PFC
LLHD8,-28.0836,-5.39595,56.2977492408827,Precentral_L,Other
LLHD9,-32.3985,-1.72724,58.7996133106637,Precentral_L,Other
LLHD10,-34.6934,1.53051,61.0890941986424,Precentral_L,Other
LAD1,-19.1546,-2.82233,-20.7619753803402,Amygdala_L,MTL
LAD2,-23.8225,-2.57264,-22.2481676740719,Amygdala_L,MTL
LAD3,-28.9904,-4.08991,-22.5245069039771,Amygdala_L,MTL
LAD4,-34.7836,-4.25228,-23.0923455268412,Outside_AAL,Other
LAD5,-40.2763,-4.05816,-24.4851203072378,Outside_AAL,Other
LAD6,-43.8864,-4.4865,-24.6734443893354,Outside_AAL,Other
LAD7,-48.1811,-4.40855,-24.3818912835088,Temporal_Mid_L,Temporal
LAD8,-54.1152,-2.75095,-23.7056749177671,Temporal_Mid_L,Temporal
LAD9,-59.9382,-2.72376,-24.866029381003,Temporal_Mid_L,Temporal
LAD10,-62.9537,-3.51654,-24.9165096670419,Temporal_Mid_L,Temporal
LACD1,-3.1926,40.9078,-0.493991899447212,Cingulum_Ant_L,Other
LACD2,-8.43498,38.5961,2.80384644022885,Cingulum_Ant_L,Other
LACD3,-12.0005,37.0583,4.74443812467694,Outside_AAL,Other
LACD4,-15.8122,37.6577,7.25722365334798,Outside_AAL,Other
LACD5,-19.2337,38.5683,9.8747938336324,Outside_AAL,Other
LACD6,-24.0465,38.1665,11.8874564758611,Outside_AAL,Other
LACD7,-28.0736,38.7147,14.5478397300076,Frontal_Mid_L,PFC
LACD8,-32.5209,40.2173,17.6524168354169,Frontal_Mid_L,PFC
LACD9,-36.8759,41.1923,19.3501722956216,Frontal_Mid_L,PFC
LACD10,-41.1863,41.7173,21.1992326209435,Frontal_Mid_L,PFC
LMCD1,-3.90562,20.5827,24.8864405131657,Cingulum_Ant_L,Other
LMCD2,-8.63908,20.7812,26.3390043953494,Cingulum_Ant_L,Other
LMCD3,-12.8573,20.5934,27.9997469810984,Outside_AAL,Other
LMCD4,-17.7203,20.1875,29.3814553883583,Outside_AAL,Other
LMCD5,-22.4739,20.3886,31.2561610497113,Outside_AAL,Other
LMCD6,-27.6378,21.0625,33.7095923155021,Frontal_Mid_L,PFC
LMCD7,-33.063,22.0865,36.7236726947905,Frontal_Mid_L,PFC
LMCD8,-38.7032,22.5589,40.0488742537791,Frontal_Mid_L,PFC
LMCD9,-43.7086,21.1314,42.6514715074838,Frontal_Mid_L,PFC
LMCD10,-48.811,20.8459,43.3068875174798,Frontal_Mid_L,PFC
LID1,-41.4908,10.0145,-22.0243153683237,Temporal_Pole_Sup_L,Temporal
LID2,-42.0721,8.09128,-12.9558076795959,Insula_L,Other
LID3,-42.8919,6.2196,-4.83230206350196,Insula_L,Other
LID4,-41.5828,4.06641,4.5728593796955,Insula_L,Other
LID5,-39.5352,2.88017,12.8340605951498,Rolandic_Oper_L,Other
LID6,-34.921,2.78575,21.2234367072765,Outside_AAL,Other
LID7,-30.658,6.62638,29.7208998880303,Outside_AAL,Other
LID8,-28.993,6.50198,37.0282399504608,Outside_AAL,Other
LID9,-25.8509,2.82785,47.9337177909358,Frontal_Mid_L,PFC
LID10,-24.1629,4.13833,59.7585201559473,Frontal_Mid_L,PFC
LPID1,-42.8454,-4.2175,-7.89319348321527,Temporal_Sup_L,Temporal
LPID2,-40.2193,-9.68737,-0.92415599845224,Insula_L,Other
LPID3,-36.8893,-12.2685,9.11448406179121,Insula_L,Other
