name,x,y,z,AAL_Label,Broad_ROI
LPF1,-19.2437,-25.3129,74.5896257998729,Postcentral_L,Other
LPF2,-25.3062,-17.5147,75.8731641396151,Precentral_L,Other
LPF3,-29.8129,-11.5116,68.7806169183241,Precentral_L,Other
LPF4,-33.0449,-4.42762,64.8806776178127,Precentral_L,Other
LPF5,-39.3197,3.18175,58.074492923419,Precentral_L,Other
LPF6,-42.0823,11.0674,51.5781608373476,Frontal_Mid_L,PFC
LAF1,-22.6753,61.8739,-25.5225377738368,Outside_AAL,Other
LAF2,-34.879,60.1611,-22.8312495954998,Outside_AAL,Other
LAF3,-44.3489,59.6664,-13.5060453516964,Outside_AAL,Other
LAF4,-51.7173,51.0709,-5.55926560937307,Outside_AAL,Other
LAF5,-56.5885,43.4114,3.85488160798444,Outside_AAL,Other
LAF6,-57.0984,37.7296,13.6739574372996,Outside_AAL,Other
LIF1,-23.7698,55.6581,-26.9351513277364,Outside_AAL,Other
LIF2,-29.4083,45.6547,-29.4835250585833,Outside_AAL,Other
LIF3,-37.3652,38.7301,-28.6099636701087,Outside_AAL,Other
LIF4,-46.84,33.0941,-25.1568935548223,Outside_AAL,Other
LIF5,-55.2433,26.9784,-18.6071402168008,Outside_AAL,Other
LIF6,-59.7766,23.9954,-5.43295773576644,Outside_AAL,Other
LAT1,-31.5187,19.8411,-50.5660071161713,Outside_AAL,Other
LAT2,-41.2015,22.1168,-48.092296064423,Outside_AAL,Other
LAT3,-52.9855,16.0372,-45.8017473819734,Outside_AAL,Other
LAT4,-58.2241,9.09055,-42.5132177897276,Outside_AAL,Other
LMT1,-20.9016,-23.601,-22.6834811840943,ParaHippocampal_L,MTL
LMT2,-27.3535,-18.8786,-33.9873618809979,Fusiform_L,Occipital
LMT3,-36.4686,-18.9636,-41.0421238109511,Outside_AAL,Other
LMT4,-48.3548,-17.0753,-42.9871396499201,Outside_AAL,Other
LPT1,-38.2189,-62.3717,-31.392849176352,Cerebelum_Crus1_L,Other
LPT2,-39.9279,-50.8246,-32.408729856991,Cerebelum_Crus1_L,Other
LPT3,-47.548,-40.1299,-34.2136260510965,Cerebelum_Crus1_L,Other
LPT4,-52.5641,-30.5879,-36.3232252123162,Outside_AAL,Other
LDA1,-17.8373,-3.33036,-19.687532093231,Hippocampus_L,MTL
LDA2,-22.2091,-2.60075,-21.6966444171716,Amygdala_L,MTL
LDA3,-26.658,-3.01957,-23.5719391626691,Amygdala_L,MTL
LDA4,-32.1166,-3.44497,-27.8006112835068,Hippocampus_L,MTL
LDH1,-25.711,-15.2239,-16.3826892753521,Hippocampus_L,MTL
LDH2,-31.2171,-13.8919,-18.4736587626337,Hippocampus_L,MTL
LDH3,-37.2308,-13.2554,-19.6501906466616,Outside_AAL,Other
LDH4,-41.7029,-12.8068,-21.169673547861,Temporal_Inf_L,Temporal
RPF3,36.7537,-14.0017,66.5685225911058,Precentral_R,Other
RPF4,39.5784,-3.40524,61.4653833989025,Frontal_Mid_R,PFC
RPF5,44.9581,2.62324,52.9031513729366,Frontal_Mid_R,PFC
RPF6,48.3309,10.9722,45.0612993983881,Frontal_Mid_R,PFC
RAF1,7.50756,65.5935,-26.1911153198265,Outside_AAL,Other
RAF2,14.7768,69.7287,-17.5053664302269,Outside_AAL,Other
RAF3,25.192,69.0104,-10.6505153277125,Outside_AAL,Other
RAF4,36.4137,64.8065,-3.60279250702213,Outside_AAL,Other
RAF5,43.7174,61.0912,5.17525789709432,Outside_AAL,Other
RAF6,46.659,52.3312,15.1464035924604,Frontal_Mid_R,PFC
RIF1,22.2367,45.2572,-33.0015761071427,Outside_AAL,Other
RIF2,30.8672,41.8751,-30.0161647340377,Outside_AAL,Other
RIF3,41.3018,36.8404,-27.3781492676035,Outside_AAL,Other
RIF4,50.6055,32.3072,-23.8923474132475,Outside_AAL,Other
RIF5,58.9609,32.5256,-14.0199200595157,Outside_AAL,Other
RIF6,62.4435,28.2735,0.942989141897781,Frontal_Inf_Tri_R,IFG
RAT1,35.0044,17.232,-48.169400862278,Outside_AAL,Other
RAT2,39.3283,12.6196,-49.8024936362156,Outside_AAL,Other
RAT3,50.9872,8.12975,-46.8599845898101,Temporal_Inf_R,Temporal
RAT4,60.042,0.449632,-44.1635380928492,Outside_AAL,Other
RMT1,45.4512,-57.8735,-24.0558542145176,Temporal_Inf_R,Temporal
RMT2,46.8349,-47.3909,-26.7406710032451,Temporal_Inf_R,Temporal
RMT3,58.3847,-54.5377,-23.8549048016791,Temporal_Inf_R,Temporal
RMT4,63.4565,-46.7628,-27.5242885415335,Outside_AAL,Other
RPT1,56.5493,-69.9377,-18.1015255389739,Outside_AAL,Other
RPT2,59.694,-62.4169,-19.8326402313333,Outside_AAL,Other
RPT3,67.4888,-53.7338,-23.8941748847729,Outside_AAL,Other
RPT4,68.3341,-46.6867,-27.0592672138567,Outside_AAL,Other
RDA1,19.8317,-2.46941,-31.3006706673368,ParaHippocampal_R,MTL
RDA2,23.6418,-4.40138,-28.7439601245165,ParaHippocampal_R,MTL
RDA3,29.3166,-5.88438,-26.1085410723305,Hippocampus_R,MTL
RDA4,37.254,-7.02463,-28.4537736386524,Outside_AAL,Other
RDH1,21.7971,-18.5714,-26.9054067985478,ParaHippocampal_R,MTL
RDH2,25.8049,-16.9478,-26.7835512945512,ParaHippocampal_R,MTL
RDH3,30.5945,-15.6251,-24.6001115700521,ParaHippocampal_R,MTL
RDH4,36.3378,-18.5219,-27.7680531275463,ParaHippocampal_R,MTL
