name,x,y,z,AAL_Label,Broad_ROI
RK1,38.5282,4.92351,-14.4162750121706,Outside_AAL,Other
RK2,38.05,5.69489,-12.0989294232997,Outside_AAL,Other
RK3,36.2996,7.79991,-9.94742787576998,Outside_AAL,Other
RK4,35.9044,9.40319,-6.11736270190489,Outside_AAL,Other
RK5,35.5905,11.083,-2.92397560091507,Outside_AAL,Other
RK6,34.01,13.7003,-0.0111587589693295,Outside_AAL,Other
RK7,33.3858,16.2667,3.05583197597412,Insula_R,Other
RK8,32.822,17.5247,6.7575334284862,Insula_R,Other
RK9,29.8337,20.8821,8.50414765915762,Outside_AAL,Other
RK10,28.6658,23.7462,11.0818384148949,Outside_AAL,Other
RK11,27.4734,26.498,13.4813687388952,Outside_AAL,Other
RK12,24.5259,30.4964,16.965962929795,Outside_AAL,Other
RK13,23.0306,33.1415,18.932035532604,Outside_AAL,Other
RK14,20.7629,37.1065,25.0151210359365,Outside_AAL,Other
RK15,19.1796,40.2949,29.759061102383,Frontal_Sup_R,PFC
RK16,16.8422,43.1829,32.5835840968573,Frontal_Sup_R,PFC
RC1,27.3418,-13.1686,-27.9517201733779,ParaHippocampal_R,MTL
RC2,31.3962,-12.5838,-27.2718547501233,ParaHippocampal_R,MTL
RC3,39.0185,-14.9002,-25.3864818175722,Fusiform_R,Occipital
RC4,44.2826,-15.6293,-22.5892594177544,Fusiform_R,Occipital
RC5,50.4294,-16.9773,-22.6358838831017,Outside_AAL,Other
RC6,59.6443,-17.6073,-21.5997882397014,Temporal_Inf_R,Temporal
RC7,65.4211,-16.4009,-18.4462424623839,Temporal_Mid_R,Temporal
RC8,70.7273,-16.811,-16.2698629587995,Temporal_Mid_R,Temporal
RE1,24.5488,-35.7383,-9.00990447196944,ParaHippocampal_R,MTL
RE2,27.7033,-39.2942,-8.35186000943437,ParaHippocampal_R,MTL
RE3,33.4763,-43.0393,-7.41285892008865,Fusiform_R,Occipital
RE4,37.4323,-46.1749,-6.53654546028101,Outside_AAL,Other
RE5,41.395,-49.8056,-5.23949188962156,Outside_AAL,Other
RE6,47.1109,-50.8225,-1.14084829554748,Temporal_Mid_R,Temporal
RE7,54.1652,-54.0427,-1.31925309273069,Temporal_Mid_R,Temporal
