name,x,y,z,AAL_Label,Broad_ROI
G1,-42.7015,18.1305,-48.7166817323517,Outside_AAL,Other
G2,-51.2075,9.83176,-46.9993016964932,Outside_AAL,Other
G3,-57.0803,1.35918,-42.2558698223003,Outside_AAL,Other
G4,-62.8356,-5.1412,-31.4257041499483,Outside_AAL,Other
G5,-69.7108,-17.7559,-23.3555322164943,Outside_AAL,Other
G6,-69.985,-27.9457,-22.2964889423876,Outside_AAL,Other
G7,-70.9621,-37.3106,-17.321786776052,Outside_AAL,Other
G8,-68.1225,-49.7837,-13.7695859154496,Temporal_Mid_L,Temporal
G9,-49.1306,25.0847,-37.4269606673552,Outside_AAL,Other
G10,-55.1509,18.6998,-36.8332480703058,Outside_AAL,Other
G11,-61.8802,9.57824,-28.4572130646349,Outside_AAL,Other
G12,-65.8596,-0.332019,-18.0058840918106,Outside_AAL,Other
G13,-71.5068,-12.1792,-14.8919987460556,Outside_AAL,Other
G14,-71.7874,-23.4748,-12.306414868175,Outside_AAL,Other
G15,-72.0408,-34.0053,-8.06395382119137,Outside_AAL,Other
G16,-69.7633,-47.6783,-3.99296996879786,Temporal_Mid_L,Temporal
ILT1,-26.4202,-100.26,-12.1724310994701,Outside_AAL,Other
G18,-56.7243,19.8549,-21.8381413340285,Outside_AAL,Other
G19,-61.7982,10.5446,-14.5881532842095,Outside_AAL,Other
G20,-65.6631,4.08961,-9.27945227605193,Outside_AAL,Other
G21,-68.9942,-8.3488,-6.40179220806882,Outside_AAL,Other
G22,-70.8925,-22.0927,-2.01776709878562,Temporal_Mid_L,Temporal
G23,-71.4075,-29.7423,3.11049944283667,Outside_AAL,Other
G24,-69.0136,-42.23,7.54566917205133,Outside_AAL,Other
ILT2,-36.6515,-94.9756,-9.07724457380852,Outside_AAL,Other
G26,-58.5404,18.0759,-10.9192676966484,Outside_AAL,Other
G27,-63.6712,13.2803,-0.0917435270698932,Outside_AAL,Other
G28,-68.305,3.84251,0.624916764007526,Outside_AAL,Other
G29,-68.7738,-5.37595,7.49994315715619,Outside_AAL,Other
G30,-70.0946,-17.7212,8.78671883667411,Outside_AAL,Other
G31,-69.3451,-27.9254,12.2323258193339,Outside_AAL,Other
G32,-69.7583,-37.0579,17.9062556867479,Outside_AAL,Other
TT1,-22.37,-9.4467,-41.277288749328,Outside_AAL,Other
TT2,-19.5409,-1.77672,-43.9075070425115,Fusiform_L,Occipital
TT3,-18.0525,5.06005,-46.1572483300468,Fusiform_L,Occipital
TT4,-20.9444,14.6433,-44.2766641922219,Outside_AAL,Other
