name,x,y,z,AAL_Label,Broad_ROI
1LD1,-17.4297,-5.9842,-19.9445114829055,Hippocampus_L,MTL
1LD2,-23.0625,-6.8677,-20.1052935749537,Hippocampus_L,MTL
1LD3,-29.0923,-6.9736,-22.9131288554266,Hippocampus_L,MTL
1LD4,-36.2825,-7.35294,-22.6430721938651,Outside_AAL,Other
1LD5,-41.8855,-10.0964,-23.9076329200122,Outside_AAL,Other
1LD6,-45.5991,-11.2361,-22.1970377733996,Temporal_Mid_L,Temporal
1LD7,-49.3389,-12.2166,-20.9097652297183,Temporal_Mid_L,Temporal
1LD8,-55.8731,-13.1658,-20.4468204338599,Temporal_Mid_L,Temporal
1LD9,-61.9404,-13.9741,-19.4623347852128,Temporal_Mid_L,Temporal
1LD10,-68.3664,-15.3652,-21.0010547915579,Outside_AAL,Other
3LD1,-22.2536,-16.4059,-20.3201724579812,Hippocampus_L,MTL
3LD2,-27.6579,-18.3946,-20.750342982578,Hippocampus_L,MTL
3LD3,-32.079,-20.0432,-19.6429312594343,Hippocampus_L,MTL
3LD4,-37.8045,-20.4073,-17.5790901114661,Outside_AAL,Other
3LD5,-43.3255,-22.2289,-16.4983522462181,Outside_AAL,Other
3LD6,-48.6288,-22.9793,-16.0748910797083,Temporal_Mid_L,Temporal
3LD7,-53.5153,-24.2154,-15.4810732016226,Temporal_Mid_L,Temporal
3LD8,-60.2261,-24.8056,-16.2566862072371,Temporal_Mid_L,Temporal
3LD9,-65.4009,-27.7718,-16.2475925760815,Temporal_Mid_L,Temporal
3LD10,-68.0772,-29.4358,-13.5920010824238,Temporal_Mid_L,Temporal
2RD1,17.5747,-1.85878,-20.9815506825355,ParaHippocampal_R,MTL
2RD2,22.1229,-2.24833,-21.3737605477541,Hippocampus_R,MTL
2RD3,27.026,-2.05471,-19.9815030867982,Amygdala_R,MTL
2RD4,32.5385,-1.92438,-19.5002018976631,Amygdala_R,MTL
2RD5,38.885,-2.35109,-17.9019646060853,Outside_AAL,Other
2RD6,42.4888,-3.45255,-16.3022295016266,Outside_AAL,Other
2RD7,47.6067,-3.47828,-14.0409265217704,Temporal_Sup_R,Temporal
2RD8,53.8834,-4.44202,-12.0316077652767,Temporal_Sup_R,Temporal
2RD9,59.5352,-4.25045,-10.3552989785909,Temporal_Sup_R,Temporal
4RD1,24.5373,-13.2188,-20.3955417608405,Hippocampus_R,MTL
4RD2,30.5134,-13.0707,-21.3736918827427,Hippocampus_R,MTL
4RD3,37.0073,-13.6791,-22.1969359232011,Hippocampus_R,MTL
4RD4,41.3773,-14.8859,-21.6285988072407,Fusiform_R,Occipital
4RD5,46.0006,-14.7025,-20.2012364182477,Outside_AAL,Other
4RD6,51.956,-14.7632,-19.6911792730939,Temporal_Mid_R,Temporal
4RD7,58.7422,-14.2934,-19.0407179490631,Temporal_Mid_R,Temporal
6RD1,25.9863,-19.835,-20.005323159488,ParaHippocampal_R,MTL
6RD2,31.738,-21.0352,-19.4662485816136,ParaHippocampal_R,MTL
6RD3,37.9998,-20.7662,-19.5930244917901,ParaHippocampal_R,MTL
6RD4,42.4988,-20.5753,-18.9157599703267,Outside_AAL,Other
6RD5,46.5521,-20.6977,-16.2878565191052,Outside_AAL,Other
6RD6,52.625,-20.6306,-12.5484510553697,Temporal_Mid_R,Temporal
6RD7,59.3081,-20.4823,-11.9321864522807,Temporal_Mid_R,Temporal
6RD8,64.814,-21.0508,-9.4446854173741,Temporal_Mid_R,Temporal
8RD1,24.3957,-24.7837,-16.7369838508043,ParaHippocampal_R,MTL
8RD2,27.9703,-28.7884,-14.3880698852747,ParaHippocampal_R,MTL
8RD3,30.9445,-33.0264,-13.058810776359,ParaHippocampal_R,MTL
8RD4,36.8146,-36.1154,-11.0538361207328,Fusiform_R,Occipital
8RD5,41.3514,-38.9428,-9.41614916033117,Outside_AAL,Other
8RD6,46.2917,-40.5689,-4.09354139244866,Outside_AAL,Other
8RD7,49.0441,-42.593,-2.02345506286316,Temporal_Mid_R,Temporal
8RD8,53.6759,-45.2318,-0.866630816005943,Temporal_Mid_R,Temporal
8RD9,60.0272,-48.8937,0.171165658448976,Temporal_Mid_R,Temporal
8RD10,64.3602,-52.1325,2.47638092968094,Temporal_Mid_R,Temporal
10RD1,44.2145,-14.339,-12.8812860681013,Outside_AAL,Other
10RD2,48.4099,-12.6546,-8.53712906354679,Temporal_Sup_R,Temporal
10RD3,52.9768,-12.3527,-6.48566334636348,Temporal_Sup_R,Temporal
10RD4,57.0725,-10.5332,-4.64379389086556,Temporal_Sup_R,Temporal
10RD5,60.1186,-9.72041,-3.46037644127014,Temporal_Sup_R,Temporal
10RD6,63.2275,-9.35565,-1.63553565147193,Temporal_Sup_R,Temporal
12RD1,42.3605,-21.4834,-0.968197578618451,Temporal_Sup_R,Temporal
12RD2,48.3805,-22.5177,1.03851588529442,Temporal_Sup_R,Temporal
12RD3,52.6409,-21.3685,3.06404204865397,Temporal_Sup_R,Temporal
12RD4,58.3039,-20.857,4.74735206773883,Temporal_Sup_R,Temporal
12RD5,63.0199,-20.6899,5.50501340801141,Temporal_Sup_R,Temporal
12RD6,67.5467,-20.5509,6.40948040392814,Temporal_Sup_R,Temporal
12RD7,71.6587,-20.2298,7.9437809680848,Temporal_Sup_R,Temporal
12RD8,77.5813,-19.7748,9.39323259111645,Outside_AAL,Other
14RD1,47.482,-35.0681,-1.69097827027256,Temporal_Mid_R,Temporal
14RD2,50.925,-35.5399,4.06520762747782,Temporal_Mid_R,Temporal
14RD3,55.0949,-35.7632,6.35148411333117,Temporal_Mid_R,Temporal
14RD4,58.9227,-34.188,8.23534506523956,Temporal_Sup_R,Temporal
14RD5,63.3952,-32.5101,9.56447183360935,Temporal_Sup_R,Temporal
16RD1,39.9484,-31.3839,13.9412259247771,Temporal_Sup_R,Temporal
16RD2,44.3123,-29.4009,17.4809486697344,Rolandic_Oper_R,Other
16RD3,47.402,-29.9084,18.9999876076949,Rolandic_Oper_R,Other
16RD4,51.7878,-29.2637,22.45101121286,Rolandic_Oper_R,Other
16RD5,56.7532,-26.4695,25.6128026796572,SupraMarginal_R,Other
16RD6,60.5602,-25.7652,27.4095503566914,SupraMarginal_R,Other
18RD1,43.3748,-40.7367,17.4112606654666,Outside_AAL,Other
18RD2,46.0252,-40.716,18.5113252657602,Outside_AAL,Other
18RD3,49.7627,-40.6767,18.7634105850845,Temporal_Sup_R,Temporal
18RD4,53.6852,-40.2944,19.8379182030264,Temporal_Sup_R,Temporal
18RD5,57.7396,-39.4125,21.8876170823124,Temporal_Sup_R,Temporal
18RD6,61.0882,-37.4592,25.0144008429029,SupraMarginal_R,Other
18RD7,63.8728,-36.7755,25.8241153695702,SupraMarginal_R,Other
