name,x,y,z,AAL_Label,Broad_ROI
LFPG1,-21.1204,51.8157,42.5739356174474,Outside_AAL,Other
LFPG2,-21.7007,44.4696,49.7241092479105,Outside_AAL,Other
LFPG3,-23.1085,35.7866,53.7190762100455,Outside_AAL,Other
LFPG4,-21.5652,28.9941,59.4339852428194,Frontal_Sup_L,PFC
LFPG5,-17.9282,20.2426,62.8272256052158,Frontal_Sup_L,PFC
LFPG6,-12.8325,8.06245,69.886439508388,Supp_Motor_Area_L,Other
LFPG7,-9.18256,-0.170408,70.6640684541246,Supp_Motor_Area_L,Other
LFPG8,-14.8465,-7.17425,74.4570765099918,Frontal_Sup_L,PFC
LFPG9,-29.7575,49.4856,37.1787602006774,Outside_AAL,Other
LFPG10,-29.2371,42.6968,45.3629682230858,Outside_AAL,Other
LFPG11,-28.8688,34.5454,49.347715501969,Frontal_Mid_L,PFC
LFPG12,-32.5394,26.9882,54.7113948325137,Frontal_Mid_L,PFC
LFPG13,-31.1134,17.9123,60.0009382587758,Frontal_Mid_L,PFC
LFPG14,-29.7766,6.10056,66.0969066265409,Outside_AAL,Other
LFPG15,-30.5268,-9.86761,68.3945391257418,Frontal_Sup_L,PFC
LFPG16,-31.9256,-15.3364,72.1121740764809,Precentral_L,Other
LFPG17,-37.4236,46.4388,31.2989921755522,Frontal_Mid_L,PFC
LFPG18,-38.0463,38.7869,41.5198906595712,Frontal_Mid_L,PFC
LFPG19,-38.2915,33.5543,45.4499399952208,Outside_AAL,Other
LFPG20,-42.1091,22.9929,50.5558727308064,Frontal_Mid_L,PFC
LFPG21,-41.4722,13.1493,56.7791186691879,Outside_AAL,Other
LFPG22,-41.6587,3.03469,60.0087223847562,Precentral_L,Other
LFPG23,-44.0802,-7.77111,61.3660636529515,Precentral_L,Other
LFPG24,-44.9794,-17.6126,64.8162971980802,Precentral_L,Other
LFPG25,-45.9443,43.9224,25.9704470121004,Frontal_Mid_L,PFC
LFPG26,-46.0278,35.7858,34.095457751498,Frontal_Mid_L,PFC
LFPG27,-45.699,28.0037,41.4376209107973,Frontal_Mid_L,PFC
LFPG28,-46.3413,17.1388,48.0353317908815,Frontal_Mid_L,PFC
LFPG29,-48.5106,9.63697,50.8733688455067,Precentral_L,Other
LFPG30,-50.0475,0.464044,54.8283209088963,Precentral_L,Other
LFPG31,-52.5009,-8.52335,55.1031196608099,Outside_AAL,Other
LFPG32,-53.0441,-19.564,57.3054222573997,Postcentral_L,Other
LSPIS1,-0.0931769,-74.4192,38.5639418886536,Precuneus_L,Other
LSPIS2,-0.0451567,-62.8905,48.7602096610609,Precuneus_L,Other
LSPIS3,1.3493,-51.6644,56.598275392439,Precuneus_R,Other
LSPIS4,1.62881,-42.3387,62.0165867967886,Paracentral_Lobule_R,Other
LIPIS1,4.95905,-63.7184,42.6646026901921,Precuneus_R,Other
LIPIS2,1.71951,-51.3654,50.4772296053725,Precuneus_R,Other
LIPIS3,1.82206,-46.9994,58.6447670523916,Precuneus_R,Other
LIPIS4,1.78181,-38.5381,59.4603833106994,Paracentral_Lobule_R,Other
LAIS1,1.86285,1.14678,24.4707713740858,Outside_AAL,Other
LAIS2,1.17872,8.55424,32.0050649689319,Cingulum_Mid_R,Other
LAIS3,0.0757824,17.2445,40.8204807740001,Frontal_Sup_Medial_L,PFC
